Birmingham,1984-W-WT-GBR-01A-1984,R16,2193,1021,00.00.0000-00.00.0000,WTA,1984,Achtelfinale,27475,86586,,
Birmingham,1984-W-WT-GBR-01A-1984,QF,2193,1021,00.00.0000-00.00.0000,WTA,1984,Viertelfinale,27475,86587,,
Birmingham,1984-W-WT-GBR-01A-1984,SF,2193,1021,00.00.0000-00.00.0000,WTA,1984,Halbfinale,27475,86588,,
Birmingham,1984-W-WT-GBR-01A-1984,F,2193,1021,00.00.0000-00.00.0000,WTA,1984,Finale,27475,86589,,
Birmingham,1985-W-WT-GBR-01A-1985,R64,2194,1021,00.00.0000-00.00.0000,WTA,1985,2. Runde,27476,86590,,
Birmingham,1985-W-WT-GBR-01A-1985,R32,2194,1021,00.00.0000-00.00.0000,WTA,1985,3. Runde,27476,86591,,
Birmingham,1985-W-WT-GBR-01A-1985,R16,2194,1021,00.00.0000-00.00.0000,WTA,1985,Achtelfinale,27476,86592,,
Birmingham,1985-W-WT-GBR-01A-1985,QF,2194,1021,00.00.0000-00.00.0000,WTA,1985,Viertelfinale,27476,86593,,
Birmingham,1985-W-WT-GBR-01A-1985,SF,2194,1021,00.00.0000-00.00.0000,WTA,1985,Halbfinale,27476,86594,,
Birmingham,1985-W-WT-GBR-01A-1985,F,2194,1021,00.00.0000-00.00.0000,WTA,1985,Finale,27476,86595,,
Birmingham,1986-W-WT-GBR-01A-1986,R64,2195,1021,00.00.0000-00.00.0000,WTA,1986,2. Runde,27477,86596,,
Birmingham,1986-W-WT-GBR-01A-1986,R32,2195,1021,00.00.0000-00.00.0000,WTA,1986,3. Runde,27477,86597,,
Birmingham,1986-W-WT-GBR-01A-1986,R16,2195,1021,00.00.0000-00.00.0000,WTA,1986,Achtelfinale,27477,86598,,
Birmingham,1986-W-WT-GBR-01A-1986,QF,2195,1021,00.00.0000-00.00.0000,WTA,1986,Viertelfinale,27477,86599,,
Birmingham,1986-W-WT-GBR-01A-1986,SF,2195,1021,00.00.0000-00.00.0000,WTA,1986,Halbfinale,27477,86600,,
Birmingham,1986-W-WT-GBR-01A-1986,F,2195,1021,00.00.0000-00.00.0000,WTA,1986,Finale,27477,86601,,
Birmingham,1987-W-WT-GBR-01A-1987,R64,2196,1021,00.00.0000-00.00.0000,WTA,1987,2. Runde,27478,86602,,
Birmingham,1987-W-WT-GBR-01A-1987,R32,2196,1021,00.00.0000-00.00.0000,WTA,1987,3. Runde,27478,86603,,
Birmingham,1987-W-WT-GBR-01A-1987,R16,2196,1021,00.00.0000-00.00.0000,WTA,1987,Achtelfinale,27478,86604,,
Birmingham,1987-W-WT-GBR-01A-1987,QF,2196,1021,00.00.0000-00.00.0000,WTA,1987,Viertelfinale,27478,86605,,
Birmingham,1987-W-WT-GBR-01A-1987,SF,2196,1021,00.00.0000-00.00.0000,WTA,1987,Halbfinale,27478,86606,,
Birmingham,1987-W-WT-GBR-01A-1987,F,2196,1021,00.00.0000-00.00.0000,WTA,1987,Finale,27478,86607,,
Birmingham,1988-W-WT-GBR-01A-1988,R64,2197,1021,00.00.0000-00.00.0000,WTA,1988,2. Runde,27479,86608,,
Birmingham,1988-W-WT-GBR-01A-1988,R32,2197,1021,00.00.0000-00.00.0000,WTA,1988,3. Runde,27479,86609,,
Birmingham,1988-W-WT-GBR-01A-1988,R16,2197,1021,00.00.0000-00.00.0000,WTA,1988,Achtelfinale,27479,86610,,
Birmingham,1988-W-WT-GBR-01A-1988,QF,2197,1021,00.00.0000-00.00.0000,WTA,1988,Viertelfinale,27479,86611,,
Birmingham,1988-W-WT-GBR-01A-1988,SF,2197,1021,00.00.0000-00.00.0000,WTA,1988,Halbfinale,27479,86612,,
Birmingham,1988-W-WT-GBR-01A-1988,F,2197,1021,00.00.0000-00.00.0000,WTA,1988,Finale,27479,86613,,
Birmingham,1989-W-WT-GBR-01A-1989,R64,2198,1021,00.00.0000-00.00.0000,WTA,1989,2. Runde,27480,86614,,
Birmingham,1989-W-WT-GBR-01A-1989,R32,2198,1021,00.00.0000-00.00.0000,WTA,1989,3. Runde,27480,86615,,
Birmingham,1989-W-WT-GBR-01A-1989,R16,2198,1021,00.00.0000-00.00.0000,WTA,1989,Achtelfinale,27480,86616,,
Birmingham,1989-W-WT-GBR-01A-1989,QF,2198,1021,00.00.0000-00.00.0000,WTA,1989,Viertelfinale,27480,86617,,
Birmingham,1989-W-WT-GBR-01A-1989,SF,2198,1021,00.00.0000-00.00.0000,WTA,1989,Halbfinale,27480,86618,,
Birmingham,1989-W-WT-GBR-01A-1989,F,2198,1021,00.00.0000-00.00.0000,WTA,1989,Finale,27480,86619,,
