1,79693,137337,0
2,79693,137339,0
3,79693,137341,0
4,79693,137344,0
5,79693,137346,0
6,79693,137350,0
7,79693,137353,0
8,79693,137355,0
9,79693,137357,0
10,79693,137359,0
11,79693,137361,0
12,79693,137363,0
13,79693,137366,0
14,79693,137368,0
15,79693,137370,0
16,79693,137372,0
17,79693,137374,0
18,79693,137376,0
19,79693,137378,0
20,79693,137381,0
21,79693,137383,0
22,79693,137385,0
23,79693,137387,0
24,79693,137389,0
25,79693,137392,0
26,79693,137394,0
27,79693,137396,0
28,79693,137398,0
29,79693,137401,0
30,79693,137403,0
31,79693,137405,0
32,79693,137407,0
33,79694,137410,0
34,79694,137412,0
35,79694,137414,0
36,79694,137416,0
37,79694,137418,0
38,79694,137420,0
39,79694,137422,0
40,79694,137424,0
41,79694,137337,0
42,79694,137344,0
43,79694,137350,0
44,79694,137353,0
45,79694,137357,0
46,79694,137363,0
47,79694,137368,0
48,79694,137372,0
49,79694,137374,0
50,79694,137381,0
51,79694,137383,0
52,79694,137389,0
53,79694,137394,0
54,79694,137396,0
55,79694,137401,0
56,79694,137407,0
57,79694,137426,0
58,79694,137428,0
59,79694,137430,0
60,79694,137432,0
61,79694,137434,0
62,79694,137436,0
63,79694,137438,13
64,79694,137440,0
65,79695,137410,0
66,79695,137414,0
67,79695,137418,0
68,79695,137422,0
69,79695,137337,0
70,79695,137350,0
71,79695,137357,0
72,79695,137372,0
73,79695,137374,0
74,79695,137389,0
75,79695,137394,0
76,79695,137407,0
77,79695,137428,0
78,79695,137432,0
79,79695,137436,0
80,79695,137440,0
81,79696,137414,0
82,79696,137418,0
83,79696,137337,0
84,79696,137357,0
85,79696,137389,0
86,79696,137407,0
87,79696,137432,0
88,79696,137436,0
89,79697,137418,0
90,79697,137357,0
91,79697,137407,0
92,79697,137432,0
93,79698,137418,0
94,79698,137432,0
95,79699,137418,0
96,80253,137410,0
97,80253,137441,0
98,80253,137346,0
99,80253,137444,0
100,80253,137446,0
101,80253,137447,0
102,80253,137449,0
103,80253,137451,0
104,80253,137436,0
105,80253,137452,0
106,80253,137454,0
107,80253,137456,0
108,80253,137389,0
109,80253,137458,0
110,80253,137460,0
111,80253,137461,0
112,80253,137337,0
113,80253,137463,0
114,80253,137465,0
115,80253,137467,0
116,80253,137418,0
117,80253,137469,0
118,80253,137470,0
119,80253,137471,0
120,80253,137422,0
121,80253,137473,0
122,80253,137474,0
123,80253,137438,0
124,80253,137432,0
125,80253,137476,0
126,80253,137478,0
127,80253,137430,0
128,80253,137480,0
129,80253,137482,0
130,80253,137484,0
131,80253,137429,0
132,80253,137357,0
133,80253,137488,0
134,80253,137490,0
135,80253,137492,0
136,80253,137378,0
137,80253,137495,0
138,80253,137497,0
139,80253,137414,0
140,80253,137500,0
141,80253,137398,0
142,80253,137503,0
143,80253,137400,0
144,80253,137506,0
145,80253,137350,0
146,80253,137509,0
147,80253,137511,0
148,80253,137512,0
149,80253,137411,0
150,80253,137435,0
151,80253,137515,0
152,80253,137517,0
153,80253,137519,0
154,80253,137392,0
155,80253,137440,0
