Canada Masters,1990-421,R64,2160,939,00.00.0000-00.00.0000,ATP,1990,2. Runde
Canada Masters,1990-421,R32,2160,939,00.00.0000-00.00.0000,ATP,1990,3. Runde
Canada Masters,1990-421,R16,2160,939,00.00.0000-00.00.0000,ATP,1990,Achtelfinale
Canada Masters,1990-421,QF,2160,939,00.00.0000-00.00.0000,ATP,1990,Viertelfinale
Canada Masters,1990-421,SF,2160,939,00.00.0000-00.00.0000,ATP,1990,Halbfinale
Canada Masters,1990-421,F,2160,939,00.00.0000-00.00.0000,ATP,1990,Finale
Canada Masters,1991-421,R64,2161,939,00.00.0000-00.00.0000,ATP,1991,2. Runde
Canada Masters,1991-421,R32,2161,939,00.00.0000-00.00.0000,ATP,1991,3. Runde
Canada Masters,1991-421,R16,2161,939,00.00.0000-00.00.0000,ATP,1991,Achtelfinale
Canada Masters,1991-421,QF,2161,939,00.00.0000-00.00.0000,ATP,1991,Viertelfinale
Canada Masters,1991-421,SF,2161,939,00.00.0000-00.00.0000,ATP,1991,Halbfinale
Canada Masters,1991-421,F,2161,939,00.00.0000-00.00.0000,ATP,1991,Finale
Canada Masters,1992-421,R64,2162,939,00.00.0000-00.00.0000,ATP,1992,2. Runde
Canada Masters,1992-421,R32,2162,939,00.00.0000-00.00.0000,ATP,1992,3. Runde
Canada Masters,1992-421,R16,2162,939,00.00.0000-00.00.0000,ATP,1992,Achtelfinale
Canada Masters,1992-421,QF,2162,939,00.00.0000-00.00.0000,ATP,1992,Viertelfinale
Canada Masters,1992-421,SF,2162,939,00.00.0000-00.00.0000,ATP,1992,Halbfinale
Canada Masters,1992-421,F,2162,939,00.00.0000-00.00.0000,ATP,1992,Finale
Canada Masters,1993-421,R64,2163,939,00.00.0000-00.00.0000,ATP,1993,2. Runde
Canada Masters,1993-421,R32,2163,939,00.00.0000-00.00.0000,ATP,1993,3. Runde
Canada Masters,1993-421,R16,2163,939,00.00.0000-00.00.0000,ATP,1993,Achtelfinale
Canada Masters,1993-421,QF,2163,939,00.00.0000-00.00.0000,ATP,1993,Viertelfinale
Canada Masters,1993-421,SF,2163,939,00.00.0000-00.00.0000,ATP,1993,Halbfinale
Canada Masters,1993-421,F,2163,939,00.00.0000-00.00.0000,ATP,1993,Finale
Canada Masters,1994-421,R64,2164,939,00.00.0000-00.00.0000,ATP,1994,2. Runde
Canada Masters,1994-421,R32,2164,939,00.00.0000-00.00.0000,ATP,1994,3. Runde
Canada Masters,1994-421,R16,2164,939,00.00.0000-00.00.0000,ATP,1994,Achtelfinale
Canada Masters,1994-421,QF,2164,939,00.00.0000-00.00.0000,ATP,1994,Viertelfinale
Canada Masters,1994-421,SF,2164,939,00.00.0000-00.00.0000,ATP,1994,Halbfinale
Canada Masters,1994-421,F,2164,939,00.00.0000-00.00.0000,ATP,1994,Finale
Canada Masters,1995-421,R64,2165,939,00.00.0000-00.00.0000,ATP,1995,2. Runde
Canada Masters,1995-421,R32,2165,939,00.00.0000-00.00.0000,ATP,1995,3. Runde
Canada Masters,1995-421,R16,2165,939,00.00.0000-00.00.0000,ATP,1995,Achtelfinale
Canada Masters,1995-421,QF,2165,939,00.00.0000-00.00.0000,ATP,1995,Viertelfinale
Canada Masters,1995-421,SF,2165,939,00.00.0000-00.00.0000,ATP,1995,Halbfinale
Canada Masters,1995-421,F,2165,939,00.00.0000-00.00.0000,ATP,1995,Finale
Canada Masters,1996-421,R64,2166,939,00.00.0000-00.00.0000,ATP,1996,2. Runde
Canada Masters,1996-421,R32,2166,939,00.00.0000-00.00.0000,ATP,1996,3. Runde
Canada Masters,1996-421,R16,2166,939,00.00.0000-00.00.0000,ATP,1996,Achtelfinale
Canada Masters,1996-421,QF,2166,939,00.00.0000-00.00.0000,ATP,1996,Viertelfinale
Canada Masters,1996-421,SF,2166,939,00.00.0000-00.00.0000,ATP,1996,Halbfinale
Canada Masters,1996-421,F,2166,939,00.00.0000-00.00.0000,ATP,1996,Finale
Canada Masters,1997-421,R64,2167,939,00.00.0000-00.00.0000,ATP,1997,2. Runde
Canada Masters,1997-421,R32,2167,939,00.00.0000-00.00.0000,ATP,1997,3. Runde
Canada Masters,1997-421,R16,2167,939,00.00.0000-00.00.0000,ATP,1997,Achtelfinale
Canada Masters,1997-421,QF,2167,939,00.00.0000-00.00.0000,ATP,1997,Viertelfinale
Canada Masters,1997-421,SF,2167,939,00.00.0000-00.00.0000,ATP,1997,Halbfinale
Canada Masters,1997-421,F,2167,939,00.00.0000-00.00.0000,ATP,1997,Finale
Canada Masters,1998-421,R64,2168,939,00.00.0000-00.00.0000,ATP,1998,2. Runde
Canada Masters,1998-421,R32,2168,939,00.00.0000-00.00.0000,ATP,1998,3. Runde
Canada Masters,1998-421,R16,2168,939,00.00.0000-00.00.0000,ATP,1998,Achtelfinale
Canada Masters,1998-421,QF,2168,939,00.00.0000-00.00.0000,ATP,1998,Viertelfinale
Canada Masters,1998-421,SF,2168,939,00.00.0000-00.00.0000,ATP,1998,Halbfinale
Canada Masters,1998-421,F,2168,939,00.00.0000-00.00.0000,ATP,1998,Finale
Canada Masters,1999-421,R64,2169,939,00.00.0000-00.00.0000,ATP,1999,2. Runde
Canada Masters,1999-421,R32,2169,939,00.00.0000-00.00.0000,ATP,1999,3. Runde
Canada Masters,1999-421,R16,2169,939,00.00.0000-00.00.0000,ATP,1999,Achtelfinale
Canada Masters,1999-421,QF,2169,939,00.00.0000-00.00.0000,ATP,1999,Viertelfinale
Canada Masters,1999-421,SF,2169,939,00.00.0000-00.00.0000,ATP,1999,Halbfinale
Canada Masters,1999-421,F,2169,939,00.00.0000-00.00.0000,ATP,1999,Finale
Canada Masters,2000-421,R64,2170,939,00.00.0000-00.00.0000,ATP,2000,2. Runde
Canada Masters,2000-421,R32,2170,939,00.00.0000-00.00.0000,ATP,2000,3. Runde
Canada Masters,2000-421,R16,2170,939,00.00.0000-00.00.0000,ATP,2000,Achtelfinale
Canada Masters,2000-421,QF,2170,939,00.00.0000-00.00.0000,ATP,2000,Viertelfinale
Canada Masters,2000-421,SF,2170,939,00.00.0000-00.00.0000,ATP,2000,Halbfinale
Canada Masters,2000-421,F,2170,939,00.00.0000-00.00.0000,ATP,2000,Finale
Canada Masters,2001-421,R64,2171,939,00.00.0000-00.00.0000,ATP,2001,2. Runde
Canada Masters,2001-421,R32,2171,939,00.00.0000-00.00.0000,ATP,2001,3. Runde
Canada Masters,2001-421,R16,2171,939,00.00.0000-00.00.0000,ATP,2001,Achtelfinale
Canada Masters,2001-421,QF,2171,939,00.00.0000-00.00.0000,ATP,2001,Viertelfinale
Canada Masters,2001-421,SF,2171,939,00.00.0000-00.00.0000,ATP,2001,Halbfinale
Canada Masters,2001-421,F,2171,939,00.00.0000-00.00.0000,ATP,2001,Finale
Canada Masters,2002-421,R64,2172,939,00.00.0000-00.00.0000,ATP,2002,2. Runde
Canada Masters,2002-421,R32,2172,939,00.00.0000-00.00.0000,ATP,2002,3. Runde
Canada Masters,2002-421,R16,2172,939,00.00.0000-00.00.0000,ATP,2002,Achtelfinale
Canada Masters,2002-421,QF,2172,939,00.00.0000-00.00.0000,ATP,2002,Viertelfinale
Canada Masters,2002-421,SF,2172,939,00.00.0000-00.00.0000,ATP,2002,Halbfinale
Canada Masters,2002-421,F,2172,939,00.00.0000-00.00.0000,ATP,2002,Finale
Canada Masters,2003-421,R64,2173,939,00.00.0000-00.00.0000,ATP,2003,2. Runde
Canada Masters,2003-421,R32,2173,939,00.00.0000-00.00.0000,ATP,2003,3. Runde
Canada Masters,2003-421,R16,2173,939,00.00.0000-00.00.0000,ATP,2003,Achtelfinale
Canada Masters,2003-421,QF,2173,939,00.00.0000-00.00.0000,ATP,2003,Viertelfinale
Canada Masters,2003-421,SF,2173,939,00.00.0000-00.00.0000,ATP,2003,Halbfinale
Canada Masters,2003-421,F,2173,939,00.00.0000-00.00.0000,ATP,2003,Finale
Canada Masters,2004-421,R64,2174,939,00.00.0000-00.00.0000,ATP,2004,2. Runde
Canada Masters,2004-421,R32,2174,939,00.00.0000-00.00.0000,ATP,2004,3. Runde
Canada Masters,2004-421,R16,2174,939,00.00.0000-00.00.0000,ATP,2004,Achtelfinale
Canada Masters,2004-421,QF,2174,939,00.00.0000-00.00.0000,ATP,2004,Viertelfinale
Canada Masters,2004-421,SF,2174,939,00.00.0000-00.00.0000,ATP,2004,Halbfinale
Canada Masters,2004-421,F,2174,939,00.00.0000-00.00.0000,ATP,2004,Finale
Canada Masters,2005-421,R64,2175,939,00.00.0000-00.00.0000,ATP,2005,2. Runde
Canada Masters,2005-421,R32,2175,939,00.00.0000-00.00.0000,ATP,2005,3. Runde
Canada Masters,2005-421,R16,2175,939,00.00.0000-00.00.0000,ATP,2005,Achtelfinale
Canada Masters,2005-421,QF,2175,939,00.00.0000-00.00.0000,ATP,2005,Viertelfinale
Canada Masters,2005-421,SF,2175,939,00.00.0000-00.00.0000,ATP,2005,Halbfinale
Canada Masters,2005-421,F,2175,939,00.00.0000-00.00.0000,ATP,2005,Finale
Canada Masters,2006-421,R64,2176,939,00.00.0000-00.00.0000,ATP,2006,2. Runde
Canada Masters,2006-421,R32,2176,939,00.00.0000-00.00.0000,ATP,2006,3. Runde
Canada Masters,2006-421,R16,2176,939,00.00.0000-00.00.0000,ATP,2006,Achtelfinale
Canada Masters,2006-421,QF,2176,939,00.00.0000-00.00.0000,ATP,2006,Viertelfinale
Canada Masters,2006-421,SF,2176,939,00.00.0000-00.00.0000,ATP,2006,Halbfinale
Canada Masters,2006-421,F,2176,939,00.00.0000-00.00.0000,ATP,2006,Finale
Canada Masters,2007-421,R64,2177,939,00.00.0000-00.00.0000,ATP,2007,2. Runde
Canada Masters,2007-421,R32,2177,939,00.00.0000-00.00.0000,ATP,2007,3. Runde
Canada Masters,2007-421,R16,2177,939,00.00.0000-00.00.0000,ATP,2007,Achtelfinale
Canada Masters,2007-421,QF,2177,939,00.00.0000-00.00.0000,ATP,2007,Viertelfinale
Canada Masters,2007-421,SF,2177,939,00.00.0000-00.00.0000,ATP,2007,Halbfinale
Canada Masters,2007-421,F,2177,939,00.00.0000-00.00.0000,ATP,2007,Finale
Canada Masters,2008-421,R64,2178,939,00.00.0000-00.00.0000,ATP,2008,2. Runde
Canada Masters,2008-421,R32,2178,939,00.00.0000-00.00.0000,ATP,2008,3. Runde
Canada Masters,2008-421,R16,2178,939,00.00.0000-00.00.0000,ATP,2008,Achtelfinale
Canada Masters,2008-421,QF,2178,939,00.00.0000-00.00.0000,ATP,2008,Viertelfinale
Canada Masters,2008-421,SF,2178,939,00.00.0000-00.00.0000,ATP,2008,Halbfinale
Canada Masters,2008-421,F,2178,939,00.00.0000-00.00.0000,ATP,2008,Finale
Canada Masters,2009-421,R64,73,939,00.00.0000-00.00.0000,ATP,2009,2. Runde
Canada Masters,2009-421,R32,73,939,00.00.0000-00.00.0000,ATP,2009,3. Runde
Canada Masters,2009-421,R16,73,939,00.00.0000-00.00.0000,ATP,2009,Achtelfinale
Canada Masters,2009-421,QF,73,939,00.00.0000-00.00.0000,ATP,2009,Viertelfinale
Canada Masters,2009-421,SF,73,939,00.00.0000-00.00.0000,ATP,2009,Halbfinale
Canada Masters,2009-421,F,73,939,00.00.0000-00.00.0000,ATP,2009,Finale
Canada Masters,2010-421,R64,119,939,00.00.0000-00.00.0000,ATP,2010,2. Runde
Canada Masters,2010-421,R32,119,939,00.00.0000-00.00.0000,ATP,2010,3. Runde
Canada Masters,2010-421,R16,119,939,00.00.0000-00.00.0000,ATP,2010,Achtelfinale
Canada Masters,2010-421,QF,119,939,00.00.0000-00.00.0000,ATP,2010,Viertelfinale
Canada Masters,2010-421,SF,119,939,00.00.0000-00.00.0000,ATP,2010,Halbfinale
Canada Masters,2010-421,F,119,939,00.00.0000-00.00.0000,ATP,2010,Finale
Cincinnati,1968-422,R16,2219,941,00.00.0000-00.00.0000,ATP,1968,Achtelfinale
Cincinnati,1968-422,QF,2219,941,00.00.0000-00.00.0000,ATP,1968,Viertelfinale
Cincinnati,1968-422,SF,2219,941,00.00.0000-00.00.0000,ATP,1968,Halbfinale
Cincinnati,1968-422,F,2219,941,00.00.0000-00.00.0000,ATP,1968,Finale
Cincinnati,1969-422,R128,2218,941,00.00.0000-00.00.0000,ATP,1969,1. Runde
Cincinnati,1969-422,R64,2218,941,00.00.0000-00.00.0000,ATP,1969,2. Runde
Cincinnati,1969-422,R32,2218,941,00.00.0000-00.00.0000,ATP,1969,3. Runde
Cincinnati,1969-422,R16,2218,941,00.00.0000-00.00.0000,ATP,1969,Achtelfinale
Cincinnati,1969-422,QF,2218,941,00.00.0000-00.00.0000,ATP,1969,Viertelfinale
Cincinnati,1969-422,SF,2218,941,00.00.0000-00.00.0000,ATP,1969,Halbfinale
Cincinnati,1969-422,F,2218,941,00.00.0000-00.00.0000,ATP,1969,Finale
Cincinnati,1970-422,R64,2140,941,00.00.0000-00.00.0000,ATP,1970,2. Runde
Cincinnati,1970-422,R32,2140,941,00.00.0000-00.00.0000,ATP,1970,3. Runde
Cincinnati,1970-422,R16,2140,941,00.00.0000-00.00.0000,ATP,1970,Achtelfinale
Cincinnati,1970-422,QF,2140,941,00.00.0000-00.00.0000,ATP,1970,Viertelfinale
Cincinnati,1970-422,SF,2140,941,00.00.0000-00.00.0000,ATP,1970,Halbfinale
Cincinnati,1970-422,F,2140,941,00.00.0000-00.00.0000,ATP,1970,Finale
Cincinnati,1971-422,R64,2141,941,00.00.0000-00.00.0000,ATP,1971,2. Runde
Cincinnati,1971-422,R32,2141,941,00.00.0000-00.00.0000,ATP,1971,3. Runde
Cincinnati,1971-422,R16,2141,941,00.00.0000-00.00.0000,ATP,1971,Achtelfinale
Cincinnati,1971-422,QF,2141,941,00.00.0000-00.00.0000,ATP,1971,Viertelfinale
Cincinnati,1971-422,SF,2141,941,00.00.0000-00.00.0000,ATP,1971,Halbfinale
Cincinnati,1971-422,F,2141,941,00.00.0000-00.00.0000,ATP,1971,Finale
Cincinnati,1972-422,R64,2142,941,00.00.0000-00.00.0000,ATP,1972,2. Runde
Cincinnati,1972-422,R32,2142,941,00.00.0000-00.00.0000,ATP,1972,3. Runde
Cincinnati,1972-422,R16,2142,941,00.00.0000-00.00.0000,ATP,1972,Achtelfinale
Cincinnati,1972-422,QF,2142,941,00.00.0000-00.00.0000,ATP,1972,Viertelfinale
Cincinnati,1972-422,SF,2142,941,00.00.0000-00.00.0000,ATP,1972,Halbfinale
Cincinnati,1972-422,F,2142,941,00.00.0000-00.00.0000,ATP,1972,Finale
Cincinnati,1973-422,R32,2143,941,00.00.0000-00.00.0000,ATP,1973,3. Runde
Cincinnati,1973-422,R16,2143,941,00.00.0000-00.00.0000,ATP,1973,Achtelfinale
Cincinnati,1973-422,QF,2143,941,00.00.0000-00.00.0000,ATP,1973,Viertelfinale
Cincinnati,1973-422,SF,2143,941,00.00.0000-00.00.0000,ATP,1973,Halbfinale
Cincinnati,1973-422,F,2143,941,00.00.0000-00.00.0000,ATP,1973,Finale
Cincinnati,1974-422,R32,2144,941,00.00.0000-00.00.0000,ATP,1974,3. Runde
Cincinnati,1974-422,R16,2144,941,00.00.0000-00.00.0000,ATP,1974,Achtelfinale
Cincinnati,1974-422,QF,2144,941,00.00.0000-00.00.0000,ATP,1974,Viertelfinale
Cincinnati,1974-422,SF,2144,941,00.00.0000-00.00.0000,ATP,1974,Halbfinale
Cincinnati,1974-422,F,2144,941,00.00.0000-00.00.0000,ATP,1974,Finale
Cincinnati,1975-422,R32,2145,941,00.00.0000-00.00.0000,ATP,1975,3. Runde
Cincinnati,1975-422,R16,2145,941,00.00.0000-00.00.0000,ATP,1975,Achtelfinale
Cincinnati,1975-422,QF,2145,941,00.00.0000-00.00.0000,ATP,1975,Viertelfinale
Cincinnati,1975-422,SF,2145,941,00.00.0000-00.00.0000,ATP,1975,Halbfinale
Cincinnati,1975-422,F,2145,941,00.00.0000-00.00.0000,ATP,1975,Finale
Cincinnati,1976-422,R64,2146,941,00.00.0000-00.00.0000,ATP,1976,2. Runde
Cincinnati,1976-422,R32,2146,941,00.00.0000-00.00.0000,ATP,1976,3. Runde
Cincinnati,1976-422,R16,2146,941,00.00.0000-00.00.0000,ATP,1976,Achtelfinale
Cincinnati,1976-422,QF,2146,941,00.00.0000-00.00.0000,ATP,1976,Viertelfinale
Cincinnati,1976-422,SF,2146,941,00.00.0000-00.00.0000,ATP,1976,Halbfinale
Cincinnati,1976-422,F,2146,941,00.00.0000-00.00.0000,ATP,1976,Finale
Cincinnati,1977-422,R64,2147,941,00.00.0000-00.00.0000,ATP,1977,2. Runde
Cincinnati,1977-422,R32,2147,941,00.00.0000-00.00.0000,ATP,1977,3. Runde
Cincinnati,1977-422,R16,2147,941,00.00.0000-00.00.0000,ATP,1977,Achtelfinale
Cincinnati,1977-422,QF,2147,941,00.00.0000-00.00.0000,ATP,1977,Viertelfinale
Cincinnati,1977-422,SF,2147,941,00.00.0000-00.00.0000,ATP,1977,Halbfinale
Cincinnati,1977-422,F,2147,941,00.00.0000-00.00.0000,ATP,1977,Finale
Cincinnati,1978-422,R64,2148,941,00.00.0000-00.00.0000,ATP,1978,2. Runde
Cincinnati,1978-422,R32,2148,941,00.00.0000-00.00.0000,ATP,1978,3. Runde
Cincinnati,1978-422,R16,2148,941,00.00.0000-00.00.0000,ATP,1978,Achtelfinale
Cincinnati,1978-422,QF,2148,941,00.00.0000-00.00.0000,ATP,1978,Viertelfinale
Cincinnati,1978-422,SF,2148,941,00.00.0000-00.00.0000,ATP,1978,Halbfinale
Cincinnati,1978-422,F,2148,941,00.00.0000-00.00.0000,ATP,1978,Finale
Cincinnati,1979-422,R64,2149,941,00.00.0000-00.00.0000,ATP,1979,2. Runde
Cincinnati,1979-422,R32,2149,941,00.00.0000-00.00.0000,ATP,1979,3. Runde
Cincinnati,1979-422,R16,2149,941,00.00.0000-00.00.0000,ATP,1979,Achtelfinale
Cincinnati,1979-422,QF,2149,941,00.00.0000-00.00.0000,ATP,1979,Viertelfinale
Cincinnati,1979-422,SF,2149,941,00.00.0000-00.00.0000,ATP,1979,Halbfinale
Cincinnati,1979-422,F,2149,941,00.00.0000-00.00.0000,ATP,1979,Finale
Cincinnati,1980-422,R64,2150,941,00.00.0000-00.00.0000,ATP,1980,2. Runde
Cincinnati,1980-422,R32,2150,941,00.00.0000-00.00.0000,ATP,1980,3. Runde
Cincinnati,1980-422,R16,2150,941,00.00.0000-00.00.0000,ATP,1980,Achtelfinale
Cincinnati,1980-422,QF,2150,941,00.00.0000-00.00.0000,ATP,1980,Viertelfinale
Cincinnati,1980-422,SF,2150,941,00.00.0000-00.00.0000,ATP,1980,Halbfinale
Cincinnati,1980-422,F,2150,941,00.00.0000-00.00.0000,ATP,1980,Finale
Cincinnati,1981-422,R64,2151,941,00.00.0000-00.00.0000,ATP,1981,2. Runde
Cincinnati,1981-422,R32,2151,941,00.00.0000-00.00.0000,ATP,1981,3. Runde
Cincinnati,1981-422,R16,2151,941,00.00.0000-00.00.0000,ATP,1981,Achtelfinale
Cincinnati,1981-422,QF,2151,941,00.00.0000-00.00.0000,ATP,1981,Viertelfinale
Cincinnati,1981-422,SF,2151,941,00.00.0000-00.00.0000,ATP,1981,Halbfinale
Cincinnati,1981-422,F,2151,941,00.00.0000-00.00.0000,ATP,1981,Finale
Cincinnati,1982-422,R64,2152,941,00.00.0000-00.00.0000,ATP,1982,2. Runde
Cincinnati,1982-422,R32,2152,941,00.00.0000-00.00.0000,ATP,1982,3. Runde
Cincinnati,1982-422,R16,2152,941,00.00.0000-00.00.0000,ATP,1982,Achtelfinale
Cincinnati,1982-422,QF,2152,941,00.00.0000-00.00.0000,ATP,1982,Viertelfinale
Cincinnati,1982-422,SF,2152,941,00.00.0000-00.00.0000,ATP,1982,Halbfinale
Cincinnati,1982-422,F,2152,941,00.00.0000-00.00.0000,ATP,1982,Finale
Cincinnati,1983-422,R64,2153,941,00.00.0000-00.00.0000,ATP,1983,2. Runde
Cincinnati,1983-422,R32,2153,941,00.00.0000-00.00.0000,ATP,1983,3. Runde
Cincinnati,1983-422,R16,2153,941,00.00.0000-00.00.0000,ATP,1983,Achtelfinale
Cincinnati,1983-422,QF,2153,941,00.00.0000-00.00.0000,ATP,1983,Viertelfinale
Cincinnati,1983-422,SF,2153,941,00.00.0000-00.00.0000,ATP,1983,Halbfinale
Cincinnati,1983-422,F,2153,941,00.00.0000-00.00.0000,ATP,1983,Finale
Cincinnati,1984-422,R64,2154,941,00.00.0000-00.00.0000,ATP,1984,2. Runde
Cincinnati,1984-422,R32,2154,941,00.00.0000-00.00.0000,ATP,1984,3. Runde
Cincinnati,1984-422,R16,2154,941,00.00.0000-00.00.0000,ATP,1984,Achtelfinale
Cincinnati,1984-422,QF,2154,941,00.00.0000-00.00.0000,ATP,1984,Viertelfinale
