82824,137361,0,1
82824,137369,0,2
82824,137355,0,3
82824,137342,0,4
82825,137416,0,5
82825,137369,0,6
82825,137355,0,7
82825,137342,0,8
82826,137369,0,9
82826,137342,0,10
82827,137369,0,11
83451,137455,0,12
83451,137664,0,13
83451,137513,0,14
83451,137491,0,15
83451,137510,0,16
83451,137581,0,17
83451,140911,0,18
83451,137486,0,19
83451,137454,0,20
83451,137557,0,21
83451,137659,0,22
83451,137533,0,23
83451,140914,0,24
83451,137670,0,25
83451,137485,0,26
83451,137518,0,27
83451,137508,0,28
83451,137378,0,29
83451,137633,0,30
83451,137451,0,31
83451,137506,0,32
83451,137547,0,33
83451,137504,0,34
83451,137509,13,35
83451,137724,0,36
83451,137524,13,37
83451,137420,0,38
83451,137456,13,39
83451,137570,0,40
83451,137556,13,41
83451,137484,0,42
83451,137496,0,43
83452,137455,0,44
83452,137491,0,45
83452,137510,0,46
83452,140911,0,47
83452,137454,0,48
83452,137533,0,49
83452,137670,0,50
83452,137518,0,51
83452,137508,0,52
83452,137451,0,53
83452,137506,0,54
83452,137504,0,55
83452,137724,0,56
83452,137420,0,57
83452,137570,0,58
83452,137496,0,59
83453,137491,0,60
83453,137510,0,61
83453,137454,0,62
83453,137518,0,63
83453,137508,0,64
83453,137506,0,65
83453,137420,0,66
83453,137496,0,67
83454,137510,0,68
83454,137454,0,69
83454,137508,0,70
83454,137496,0,71
83455,137454,0,72
83455,137496,0,73
83456,137496,0,74
84015,137519,13,75
84015,137593,0,76
84015,137457,0,77
84015,137446,0,78
84015,137512,0,79
84015,137449,0,80
84015,137455,0,81
84015,137444,0,82
84015,137443,0,83
84015,137442,0,84
84015,137475,0,85
84015,137528,13,86
84015,137503,0,87
84015,137610,13,88
84015,140924,0,89
84015,137506,13,90
84015,137496,0,91
84015,137485,0,92
84015,137514,0,93
84015,137518,0,94
84015,137573,0,95
84015,137504,0,96
84015,137640,0,97
84015,137461,0,98
84015,137595,0,99
84015,140927,0,100
84015,137482,0,101
84015,137346,13,102
84015,137463,0,103
84015,137491,0,104
84015,137598,0,105
84015,137552,0,106
84015,137526,0,107
84015,137682,0,108
84015,137647,0,109
84015,137432,0,110
84015,137459,0,111
84015,137586,0,112
84015,137563,0,113
84015,137411,0,114
84016,137458,0,115
84016,137398,13,116
84016,137454,0,117
84016,137501,0,118
84016,137473,0,119
84016,137500,0,120
84016,137519,0,121
84016,137446,0,122
84016,137512,0,123
84016,137455,0,124
84016,137443,0,125
84016,137475,0,126
84016,137610,0,127
84016,137506,0,128
84016,137496,0,129
