2002-807,Acapulco,Clay,32,A,20020225,3,104076,,,Jose Acasuso,R,190,ARG,19.3511293634,94,439,101843,,WC,Sergi Bruguera,R,188,ESP,31.1101984942,107,369,6-3 6-3,3,R32,69,3,4,52,33,25,10,9,3,5,2,3,62,32,18,14,9,6,11
2002-807,Acapulco,Clay,32,A,20020225,4,102845,5,,Carlos Moya,R,190,ESP,25.4976043806,32,1095,103182,,,Markus Hipfl,R,178,AUT,23.8357289528,72,535,6-4 6-4,3,R32,93,10,4,68,37,33,14,10,3,3,5,5,71,32,25,18,10,6,8
2002-807,Acapulco,Clay,32,A,20020225,5,103151,,,Mariano Zabaleta,R,183,ARG,23.9917864476,67,559,102839,3,,Nicolas Lapentti,R,188,ECU,25.5359342916,19,1390,4-6 7-6(5) 3-0 RET,3,R32,149,13,3,93,57,40,17,13,7,9,10,3,85,46,31,19,13,2,5
2002-807,Acapulco,Clay,32,A,20020225,6,102796,,,Magnus Norman,R,188,SWE,25.7412731006,84,475,103060,,WC,Alejandro Hernandez,R,180,MEX,24.4024640657,279,116,7-6(4) 3-6 1-2 RET,3,R32,139,6,4,93,55,37,16,13,6,10,3,2,68,43,36,10,12,1,3
2002-807,Acapulco,Clay,32,A,20020225,7,103656,,,Albert Montanes,R,175,ESP,21.2484599589,60,622,103204,,Q,Hugo Armando,R,183,USA,23.7508555784,122,328,6-4 7-6(4),3,R32,86,11,7,71,40,35,16,11,1,1,0,2,64,43,30,15,11,3,4
2002-807,Acapulco,Clay,32,A,20020225,8,102456,6,,Felix Mantilla,R,180,ESP,27.4250513347,35,1035,102869,,,Galo Blanco,R,173,ESP,25.3826146475,54,682,2-6 6-3 RET,3,R32,91,6,1,65,42,23,11,9,2,6,3,3,58,23,18,16,9,3,6
2002-807,Acapulco,Clay,32,A,20020225,9,102934,,Q,Nicolas Coutelot,R,185,FRA,25.0431211499,115,351,103900,8,,David Nalbandian,R,180,ARG,20.1505817933,44,824,7-5 6-1,3,R32,79,5,0,65,40,30,13,10,4,5,1,5,61,30,16,15,9,1,5
2002-807,Acapulco,Clay,32,A,20020225,10,101897,,,Fernando Meligeni,L,180,BRA,30.8747433265,71,539,102434,,Q,Vincent Spadea,R,183,USA,27.6057494867,121,335,6-2 7-5,3,R32,90,8,2,73,38,30,20,10,6,6,4,5,73,38,27,16,10,7,10
2002-807,Acapulco,Clay,32,A,20020225,11,103176,,,David Sanchez,R,183,ESP,23.8521560575,75,524,103188,,,Michael Russell,R,173,USA,23.8220396988,92,445,6-1 7-6(2),3,R32,93,6,0,73,43,28,20,10,4,6,2,1,70,53,28,8,9,7,11
2002-807,Acapulco,Clay,32,A,20020225,12,102287,4,,Albert Portas,R,188,ESP,28.2792607803,25,1190,103632,,Q,Luis Horna,R,180,PER,21.4483230664,131,310,6-4 6-1,3,R32,61,11,6,56,31,28,10,8,2,2,3,1,50,39,23,6,9,3,7
2002-807,Acapulco,Clay,32,A,20020225,13,102831,,,Jacobo Diaz,R,173,ESP,25.6262833676,87,462,102259,7,,Jerome Golmard,L,188,FRA,28.462696783,41,910,4-6 6-1 6-4,3,R32,98,12,3,77,49,42,16,14,3,4,7,5,78,48,32,16,13,2,5
2002-807,Acapulco,Clay,32,A,20020225,14,101532,,,Francisco Clavet,L,183,ESP,33.3388090349,59,625,102722,,,Attila Savolt,R,183,HUN,26.0561259411,85,473,6-1 6-4,3,R32,68,4,2,42,30,28,8,9,0,0,4,2,49,24,14,14,8,5,8
2002-807,Acapulco,Clay,32,A,20020225,15,103454,,,Nicolas Massu,R,183,CHI,22.379192334,57,650,102247,,,Andrea Gaudenzi,R,183,ITA,28.5749486653,53,732,6-3 7-6(3),3,R32,109,8,2,77,35,28,24,11,4,5,3,5,62,27,22,18,10,3,5
2002-807,Acapulco,Clay,32,A,20020225,16,103428,,,Juan Ignacio Chela,R,190,ARG,22.4914442163,46,809,103084,2,,Guillermo Canas,R,185,ARG,24.2518822724,16,1722,6-4 6-4,3,R32,70,5,3,53,26,23,19,10,0,0,2,1,56,26,20,16,10,0,2
2002-807,Acapulco,Clay,32,A,20020225,17,102950,,,Fernando Vicente,R,180,ESP,24.9691991786,79,510,103163,1,,Tommy Haas,R,188,GER,23.8986995209,6,2515,5-7 6-3 7-6(7),3,R16,129,9,0,101,65,51,19,16,2,4,15,9,107,53,45,28,17,6,8
2002-807,Acapulco,Clay,32,A,20020225,18,102845,5,,Carlos Moya,R,190,ESP,25.4976043806,32,1095,104076,,,Jose Acasuso,R,190,ARG,19.3511293634,94,439,6-4 6-4,3,R16,88,4,2,55,35,31,11,10,1,1,5,5,60,25,21,17,10,1,3
2002-807,Acapulco,Clay,32,A,20020225,19,103151,,,Mariano Zabaleta,R,183,ARG,23.9917864476,67,559,102796,,,Magnus Norman,R,188,SWE,25.7412731006,84,475,7-5 6-4,3,R16,114,5,5,72,41,30,15,11,3,5,7,3,70,39,27,13,11,4,8
2002-807,Acapulco,Clay,32,A,20020225,20,103656,,,Albert Montanes,R,175,ESP,21.2484599589,60,622,102456,6,,Felix Mantilla,R,180,ESP,27.4250513347,35,1035,6-4 6-4,3,R16,78,12,3,60,40,33,10,10,1,1,8,0,45,25,22,13,10,1,3
