100130,Vladimir,Zednik,R,19470201,CZE,atp,137642,26543_26544_26546_26547_26549_26550_26551
100220,Jiri,Hrebec,R,19500919,CZE,atp,137732,26543_26544_26545_26546_26547_26549_26550_26551_26552
107993,Peter,Pokorny,R,,AUT,atp,137564,26543
100214,Adriano,Panatta,R,19500709,ITA,atp,137593,26543_26544_26545_26548
106971,Ezio,Di Matteo,R,,ITA,atp,137640,26543
100109,Jun,Kuki,R,19451228,JPN,atp,137679,26543_26546_26548_26549
107311,Jean Paul,Meyer,R,,FRA,atp,137658,26543
108374,Thierry,Bernasconi,R,,FRA,atp,137849,26543
100176,Hans,Kary,L,19490223,AUT,atp,137661,26543_26544_26545_26546_26548_26549_26550
100179,Karl,Meiler,R,19490430,GER,atp,137671,26543_26545_26546_26547_26548_26550_26553_26556
107728,Massimo,Di Domenico,R,,ITA,atp,137595,26543
108021,Pietro,Marzano,R,,ITA,atp,137590,26543
109815,Stanley,Matthews,R,19451120,GBR,atp,137479,26543
107034,Frank,Falderbaum,R,,GER,atp,0,26543_26545
100270,Anand,Amritraj,R,19520320,IND,atp,137736,26543
100173,Andrew,Pattison,R,19490130,USA,atp,137672,26543_26548_26554
100239,Hans,Engert,R,19510422,GER,atp,137795,26543_26544_26545_26546
100193,Wanaro,Ngodrella,R,19491019,FRA,atp,137666,26543_26546_26547
110257,Hansjorg,Elzer,U,,GER,atp,0,26543
100039,Boro,Jovanovic,R,19391021,CRO,atp,137543,26543_26546_26547
100080,Szabolcz,Baranyi,R,19440131,HUN,atp,137664,26543_26544_26545_26546_26547
110258,Milan,Tajenar,U,,CZE,atp,0,26543
100321,Vijay,Amritraj,R,19531214,IND,atp,137762,26543
100112,John,Clifton,R,19460219,GBR,atp,137602,26543
110020,Jean,Lovera,R,,FRA,atp,137673,26543
100281,Sashi,Menon,R,19520809,IND,atp,137722,26543_26549_26550
100026,Andres,Gimeno,R,19370803,ESP,atp,137400,26544
100064,Juan,Gisbert,R,19420405,ESP,atp,137573,26544_26545_26548_26549
109879,Jose Luis,Arillla,R,,ESP,atp,137471,26544
100630,Gustavo,Guerrero,L,19591022,ARG,atp,138119,26544
100174,Manuel,Orantes,L,19490206,ESP,atp,137455,26544_26545_26546_26547_26548_26549_26550_26551_26552_26553_26554_26556
100011,Torben,Ulrich,L,19321004,DEN,atp,137350,26544_26546
100050,Martin,Mulligan,R,19401018,AUS,atp,137637,26544_26546
100081,Charlie,Pasarell,R,19440212,USA,atp,137381,26544
100235,Antonio,Munoz,R,19510301,ESP,atp,137680,26544_26545_26546_26548_26549_26551
100170,Bernard,Mignot,R,19481203,BEL,atp,137769,26545_26546_26547_26548
100012,Nicola,Pietrangeli,R,19330911,ITA,atp,137496,26545
108118,Robert,Machan,R,,HUN,atp,137681,26545_26546
106583,Armando,Cornejo,R,,CHI,atp,137624,26545
100123,Patrick,Hombergen,R,19460908,BEL,atp,137524,26545
106686,Carlo,Zugarelli,R,,ITA,atp,0,26545
100278,Frank,Gebert,R,19520611,GER,atp,137778,26545_26546_26547_26548_26550
110091,Ian,Hewitt,R,,GBR,atp,0,26545
100115,Jaime,Fillol,R,19460603,CHI,atp,137355,26545_26546_26547_26548_26549_26550_26551_26552
109781,Peter,Marmureanu,R,19410620,ROU,atp,137581,26545
100149,Toshiro,Sakai,R,19471123,JPN,atp,137716,26546
100205,Paul,Gerken,R,19500315,USA,atp,137368,26546_26547
100110,Terry,Addison,R,19460111,AUS,atp,137480,26546
107284,Janos,Benyik,R,,HUN,atp,137933,26546_26547
100066,Frank,Froehling,R,19420519,USA,atp,137694,26546
100282,Guillermo,Vilas,L,19520817,ARG,atp,137697,26546_26547_26548_26550_26551_26553_26556_26557_26558_26559_26560_26561
109922,Harald,Neuner,R,19540404,GER,atp,0,26546_26547
100286,Harold,Solomon,R,19520917,USA,atp,137766,26546_26547_26548_26552_26553_26554_26555_26556_26557
100038,Jaime,Pinto Bravo,R,19391009,CHI,atp,137526,26546
100257,Ross,Case,R,19511101,AUS,atp,137597,26546_26552
100325,Ulrich,Pinner,R,19540207,GER,atp,137848,26546_26547_26548_26549_26550_26551_26552_26554_26555
100065,Terry,Ryan,R,19420427,RSA,atp,137467,26546
