1,85219,137463,0
2,85219,137434,0
3,85219,141128,0
4,85219,137510,0
5,85219,137346,0
6,85219,137650,0
7,85219,137501,0
8,85219,137363,0
9,85219,137669,0
10,85219,137443,0
11,85219,137464,0
12,85219,137489,0
13,85219,141132,0
14,85219,137414,0
15,85219,137500,0
16,85219,137494,0
17,85220,137337,0
18,85220,137434,0
19,85220,137427,0
20,85220,137346,0
21,85220,137430,0
22,85220,137432,0
23,85220,137505,0
24,85220,137374,0
25,85220,137452,0
26,85220,137669,0
27,85220,137489,0
28,85220,137537,0
29,85220,137414,0
30,85220,137447,0
31,85220,137493,13
32,85220,137440,0
33,85221,137337,0
34,85221,137346,0
35,85221,137430,0
36,85221,137374,0
37,85221,137452,12
38,85221,137537,0
39,85221,137414,0
40,85221,137440,0
41,85222,137337,0
42,85222,137374,0
43,85222,137537,0
44,85222,137414,0
45,85223,137337,0
46,85223,137414,0
47,85224,137337,0
48,85225,137465,0
49,85225,137493,0
50,85225,141135,0
51,85225,137659,0
52,85225,137452,0
53,85225,137430,0
54,85225,137422,13
55,85225,137505,0
56,85225,137462,0
57,85225,137501,13
58,85225,137346,13
59,85225,137510,0
60,85225,137552,0
61,85225,137363,0
62,85225,137519,0
63,85225,137537,13
64,85225,141136,0
65,85225,137443,0
66,85226,137440,0
67,85226,137427,0
68,85226,137512,0
69,85226,137473,0
70,85226,141135,0
71,85226,137452,0
72,85226,137422,0
73,85226,137462,0
74,85226,137414,0
75,85226,137346,0
76,85226,137552,0
77,85226,137347,0
78,85226,137537,0
79,85226,137443,0
80,85226,137669,0
81,85226,137432,0
82,85227,137440,0
83,85227,137512,0
84,85227,141135,0
85,85227,137422,0
86,85227,137414,0
87,85227,137347,0
88,85227,137537,0
89,85227,137432,0
90,85228,137440,0
91,85228,141135,0
92,85228,137414,0
93,85228,137432,0
94,85229,137440,0
95,85229,137432,0
96,85230,137440,0
97,85231,137374,13
98,85231,141136,0
99,85231,137464,0
100,85231,137829,0
101,85231,137732,0
102,85231,137505,13
103,85231,137490,13
104,85231,137347,0
105,85231,137633,0
106,85231,137669,0
107,85231,137661,0
108,85231,137671,13
109,85231,137452,13
110,85231,137457,0
111,85231,137447,0
112,85231,137462,0
113,85231,141131,0
114,85231,137672,0
115,85231,137443,0
116,85231,137473,0
117,85231,137543,0
118,85231,137664,0
119,85231,137512,0
120,85232,137440,0
121,85232,137493,0
122,85232,137374,0
123,85232,137464,0
124,85232,137552,0
125,85232,137505,0
126,85232,137347,0
127,85232,137669,0
128,85232,137671,0
129,85232,137447,0
130,85232,137462,0
131,85232,137443,0
132,85232,137473,0
133,85232,137512,0
134,85232,137463,0
135,85232,137432,0
136,85233,137440,0
137,85233,137374,0
138,85233,137552,0
139,85233,137347,0
140,85233,137447,0
141,85233,137443,0
142,85233,137512,0
143,85233,137432,0
144,85234,137440,0
145,85234,137552,0
146,85234,137443,0
147,85234,137432,0
148,85235,137552,0
149,85235,137432,0
150,85236,137432,0
151,85237,137400,0
152,85237,137573,12
153,85237,141135,0
154,85237,137732,0
155,85237,137455,0
156,85237,137669,0
157,85237,137642,12
158,85237,137633,0
159,85237,137505,0
160,85237,137396,0
161,85237,137659,0
162,85237,137374,0
163,85237,137463,0
164,85237,137664,0
165,85237,137416,0
166,85237,137443,0
167,85238,137400,0
168,85238,141135,0
169,85238,137455,0
170,85238,137642,0
171,85238,137505,0
172,85238,137659,0
173,85238,137463,0
174,85238,137443,0
