Australian Open,R16,2152,858,29.11.1982-13.12.1982,ATP,1982
Australian Open,QF,2152,858,29.11.1982-13.12.1982,ATP,1982
Australian Open,SF,2152,858,29.11.1982-13.12.1982,ATP,1982
Australian Open,F,2152,858,29.11.1982-13.12.1982,ATP,1982
Australian Open,R128,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,R64,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,R32,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,R16,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,QF,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,SF,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,F,2153,858,29.11.1983-11.12.1983,ATP,1983
Australian Open,R128,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,R64,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,R32,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,R16,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,QF,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,SF,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,F,2154,858,26.11.1984-09.12.1984,ATP,1984
Australian Open,R128,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,R64,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,R32,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,R16,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,QF,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,SF,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,F,2155,858,25.11.1985-08.12.1985,ATP,1985
Australian Open,R128,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,R64,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,R32,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,R16,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,QF,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,SF,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,F,2157,858,12.01.1987-25.01.1987,ATP,1987
Australian Open,R128,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,R64,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,R32,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,R16,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,QF,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,SF,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,F,2158,858,11.01.1988-24.01.1988,ATP,1988
Australian Open,R128,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,R64,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,R32,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,R16,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,QF,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,SF,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,F,2159,858,16.01.1989-29.01.1989,ATP,1989
Australian Open,R128,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,R64,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,R32,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,R16,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,QF,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,SF,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,F,2160,858,15.01.1990-28.01.1990,ATP,1990
Australian Open,R128,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,R64,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,R32,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,R16,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,QF,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,SF,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,F,2161,858,14.01.1991-27.01.1991,ATP,1991
Australian Open,R128,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,R64,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,R32,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,R16,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,QF,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,SF,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,F,2162,858,13.01.1992-26.01.1992,ATP,1992
Australian Open,R128,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,R64,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,R32,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,R16,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,QF,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,SF,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,F,2163,858,18.01.1993-31.01.1993,ATP,1993
Australian Open,R128,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,R64,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,R32,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,R16,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,QF,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,SF,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,F,2164,858,17.01.1993-30.01.1994,ATP,1994
Australian Open,R128,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,R64,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,R32,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,R16,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,QF,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,SF,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,F,2165,858,16.01.1995-29.01.1995,ATP,1995
Australian Open,R128,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,R64,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,R32,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,R16,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,QF,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,SF,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,F,2166,858,15.01.1996-28.01.1996,ATP,1996
Australian Open,R128,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,R64,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,R32,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,R16,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,QF,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,SF,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,F,2167,858,13.01.1997-26.01.1997,ATP,1997
Australian Open,R128,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,R64,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,R32,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,R16,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,QF,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,SF,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,F,2168,858,19.01.1998-01.02.1998,ATP,1998
Australian Open,R128,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,R64,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,R32,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,R16,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,QF,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,SF,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,F,2169,858,18.01.1999-31.01.1999,ATP,1999
Australian Open,R128,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,R64,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,R32,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,R16,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,QF,2170,858,17.01.2000-30.01.2000,ATP,2000
