200397,Tracy,Austin,R,19621212,USA,wta,139372
202190,Elke,Renz,U,19590216,GER,wta,140802
200333,Betsy,Nagelsen,R,19561023,USA,wta,139273
200929,Elly,Appel,U,19520727,NED,wta,139278
201118,Tine,Zwaan,U,19470617,NED,wta,139086
202191,Petra,Van Oyen,U,19610425,FRG,wta,140803
200334,Sabina,Simmonds,R,19600417,ITA,wta,139332
200948,Brigette,Cuypers,U,19551203,RSA,wta,139276
200185,Lesley,Hunt,U,19500529,AUS,wta,138947
200243,Glynis,Coles,U,19540220,GBR,wta,139161
200366,Sylvia,Hanika,U,19591130,GER,wta,139390
200932,Jeanne,Evert,U,19571005,USA,wta,139194
200323,Rene,Blount,U,19570512,USA,wta,139387
200361,Marie,Pinterova,U,19460816,HUN,wta,139071
200371,Mima,Jausovec,U,19560720,SLO,wta,139264
200281,Jackie,Fayter,U,19510610,GBR,wta,139131
200315,Nina,Bohm,U,19580430,SWE,wta,139322
200320,Renata,Tomanova,U,19541209,GER,wta,139214
200365,Tanya,Harford,U,19581128,RSA,wta,139364
201883,Cynthia,Ashling,U,19580614,USA,wta,140804
200936,Iris,Riedel Kuhn,U,19540316,FRG,wta,139308
200759,Katja,Ebbinghaus,U,19480601,FRG,wta,139066
200337,Virginia,Ruzici,R,19550131,ROU,wta,139221
201871,Kate,Glancy,U,19600325,CAN,wta,140805
200316,Heidi,Eisterlehner,R,19491025,GER,wta,139313
200991,Joanne,Russell,U,19541030,USA,wta,139318
200341,Jutta,Diesslin,U,19551012,FRG,wta,139434
201153,Anthea,Stewart,U,19590207,GBR,wta,139333
200223,Sharon,Walsh Pete,R,19520224,USA,wta,139095
200254,Michele,Gurdal,U,19521130,BEL,wta,139185
200356,Betty,Stove,U,19450624,NED,wta,139083
201888,Marlie,Buehler,U,19501120,USA,wta,140806
200293,Martina,Navratilova,L,19561018,USA,wta,139219
200940,Ilana,Kloss,U,19560312,RSA,wta,139233
200398,Iva,Budarova,U,19600731,TCH,wta,139391
200176,Kerry,Reid,R,19470807,AUS,wta,138877
200283,Pam,Teeguarden,U,19510417,USA,wta,139038
200190,Billie Jean,King,R,19431122,USA,wta,138951
200264,Helena,Anliot,U,19560926,SWE,wta,139245
200275,Ann,Kiyomura Hayashi,R,19550822,USA,wta,139234
200976,Stacy,Margolin,U,19590405,USA,wta,139380
200460,Regina,Marsikova,U,19581211,CZE,wta,139274
200298,Laura,Du Pont,U,19490504,USA,wta,139015
200463,Terry,Holladay,U,19551128,USA,wta,139316
200348,Hana,Mandlikova,R,19620219,AUS,wta,139394
200388,Leslie,Allen,U,19570312,USA,wta,139414
200209,Wendy,Turnbull,U,19521126,AUS,wta,139122
200375,Barbara,Potter,U,19611022,USA,wta,139406
200372,Bettina,Bunge,U,19630613,GER,wta,139403
200378,Anne,Smith,R,19590701,USA,wta,139370
200259,Chris,Evert,R,19541221,USA,wta,139169
200945,Marita,Redondo,R,19560219,USA,wta,139170
200974,Lena,Sandin,U,19610608,SWE,wta,139446
200381,Andrea,Jaeger,U,19650604,USA,wta,139431
200354,Claudia,Kohde Kilsch,R,19631211,GER,wta,139439
200363,Hana,Strachonova,U,19610102,SUI,wta,139368
200383,Anne,Hobbs,U,19590821,GBR,wta,139374
200376,Katerina,Bohmova,L,19580122,CZE,wta,139459
200384,Eva,Pfaff,U,19610210,GER,wta,139462
200331,Kim,Sands,U,19561011,USA,wta,139389
200359,Christiane,Jolissaint,U,19610912,SUI,wta,139440
200382,Isabelle,Villiger,U,19621124,SUI,wta,139461
200978,Roberta,Mccallum,U,19581103,USA,wta,139448
200391,Sherry,Acker,U,19590606,USA,wta,139416
200979,Joyce,Portman,U,19580503,USA,wta,139455
200984,Deborah,Jevans,U,19600520,GBR,wta,139422
200442,Andrea,Temesvari,R,19660426,HUN,wta,139472
200490,Michaela,Pazderova,U,19630121,TCH,wta,139502
200409,Petra,Delhees Jauch,L,19590328,SUI,wta,139413
200340,Marcella,Mesker,U,19590523,NED,wta,139421
200392,Jo,Durie,R,19600727,GBR,wta,139371
200374,Helga,Lutten,R,19610727,GER,wta,139458
200386,Corinne,Vanier,U,19630920,FRA,wta,139465
200357,Rosalyn,Nideffer,R,19601102,USA,wta,139429
200395,Catherine,Tanvier,U,19650528,FRA,wta,139466
200433,Kim,Jones Shaefer,R,19570928,USA,wta,139447
200585,Kathy,Horvath,U,19650825,USA,wta,139430
200221,Dianne,Balestrat,U,19560810,AUS,wta,139148
200404,Zina,Garrison,U,19631116,USA,wta,139494
200962,Patricia,Medrado,U,19561126,BRA,wta,139346
200241,Duk Hee,Lee,U,19530713,KOR,wta,139201
200448,Sandy,Collins,U,19581013,USA,wta,139399
200360,Pam,Shriver,R,19620704,USA,wta,139396
200989,Leigh Anne,Thompson,U,19640108,USA,wta,139485
200377,Helena,Sukova,R,19650223,CZE,wta,139460
200369,Candy,Reynolds,U,19550324,USA,wta,139319
200403,Andrea,Leand,U,19640118,USA,wta,139498
200414,Steffi,Graf,R,19690614,GER,wta,139528
200343,Susan,Leo,U,19620810,AUS,wta,139360
201003,Renata,Sasak,U,19640614,YUG,wta,139543
200401,Manuela,Maleeva Fragniere,R,19670214,SUI,wta,139499
201020,Petra,Huber,U,19660215,AUT,wta,139564
200415,Catherine,Suire,U,19590915,FRA,wta,139529
201004,Catrin,Jexell,U,19630217,SWE,wta,139546
200425,Sophie,Amiach,U,19631110,FRA,wta,139468
201166,Shelly,Walpole,U,19650917,GBR,wta,139511
200389,Kathy,Jordan,U,19591203,USA,wta,139404
200421,Pascale,Paradis Mangon,R,19660424,FRA,wta,139503
200408,Alycia,Moulton,U,19610218,USA,wta,139401
200650,Isabel,Cueto,U,19681203,GER,wta,139615
200496,Terry,Phelps,U,19661218,USA,wta,139545
200410,Yvonne,Vermaak,R,19561218,RSA,wta,139314
200407,Camille,Benjamin,U,19660602,USA,wta,139500
200452,Tine,Scheuer Larsen,U,19660313,DEN,wta,139574
200453,Catarina,Lindqvist Ryan,U,19630613,SWE,wta,139522
200449,Petra,Keppeler,U,19650322,GER,wta,139573
200628,Sabrina,Goles,U,19650603,YUG,wta,139540
201018,Rene,Uys,U,19640726,RSA,wta,139565
200418,Amanda,Brown,U,19650502,GBR,wta,139532
200428,Lori,Mcneil,U,19631218,USA,wta,139537
200466,Molly,Van Nostrand,U,19650312,USA,wta,139590
200465,Lisa,Bonder Kreiss,R,19651016,USA,wta,139487
200422,Raffaella,Reggi Concato,U,19651127,ITA,wta,139533
200436,Carina,Karlsson,U,19630911,SWE,wta,139547
200994,Michelle,Torres,U,19670627,USA,wta,139506
200370,Marie Christine,Calleja,U,19640114,FRA,wta,139444
200405,Susan,Mascarin,U,19640628,USA,wta,139427
200435,Barbara,Gerken,U,19640703,USA,wta,139496
200651,Sabine,Hack,U,19690712,GER,wta,139742
200587,Silke,Meier,U,19680713,GER,wta,139639
200097,Nathalie,Tauziat,R,19671017,FRA,wta,139575
200437,Annabel,Croft,U,19660712,GBR,wta,139510
200431,Lilian,Kelaidis,U,19650523,SUI,wta,139515
200725,Sandra,Cecchini,U,19650227,ITA,wta,139581
200464,Ann,Henricksson,U,19591031,USA,wta,139516
200487,Eva,Krapl,U,19660116,SUI,wta,139645
200664,Stephanie,Rehe,U,19691105,USA,wta,139588
200416,Robin,White,U,19631210,USA,wta,139530
201021,Laura,Garrone,U,19671115,ITA,wta,139613
200621,Isabelle,Demongeot,U,19660918,FRA,wta,139576
200502,Andrea,Betzner,U,19660710,GER,wta,139622
200572,Gabriela,Sabatini,R,19700516,ARG,wta,139597
201015,Grace,Kim,U,19680416,USA,wta,139561
200630,Laura,Gildemeister,U,19640112,PER,wta,139497
200450,Larisa,Savchenko,U,19660721,URS,wta,139562
200482,Judith,Wiesner,R,19660302,AUT,wta,139662
200444,Elise,Burgin,U,19620305,USA,wta,139486
200576,Nathalie,Herreman,U,19660328,FRA,wta,139549
200539,Jana,Novotna,R,19681002,CZE,wta,139643
200480,Claudia,Porwik,U,19681114,GER,wta,139636
200597,Mary Joe,Fernandez,R,19710819,USA,wta,139612
200554,Brenda,Schultz Mccarthy,R,19701228,NED,wta,139703
200530,Radomira,Zrubakova,R,19701226,SVK,wta,139689
200462,Belinda,Cordwell,U,19650921,NZL,wta,139606
200481,Elna,Reinach,U,19681202,RSA,wta,139627
200494,Dianne,Van Rensburg,U,19680304,RSA,wta,139650
200112,Julie,Halard Decugis,R,19700910,FRA,wta,139676
200017,Arantxa,Sanchez Vicario,R,19711218,ESP,wta,139685
200514,Monique,Javer,R,19670722,GBR,wta,139700
200604,Barbara,Paulus,U,19700901,AUT,wta,139684
200625,Jana,Pospisilova,U,19700323,CZE,wta,139740
200506,Wiltrud,Probst,R,19690529,GER,wta,139669
200573,Cecilia,Dahlman,U,19680724,SWE,wta,139772
200550,Emmanuelle,Derly,U,19700430,FRA,wta,139625
200593,Karine,Quentrec,U,19691021,FRA,wta,139743
200605,Regina,Rajchrtova,U,19680205,TCH,wta,139682
200640,Mercedes,Paz,U,19660627,ARG,wta,139620
200616,Pascale,Etchemendy,U,19660606,FRA,wta,139621
200547,Sandra,Wasserman,U,19700310,BEL,wta,139686
200641,Patricia,Tarabini,R,19680806,ARG,wta,139637
200652,Monica,Seles,L,19731202,USA,wta,139787
200417,Gigi,Fernandez,U,19640222,USA,wta,139531
201715,Heike,Thoms,U,19681101,GER,wta,140807
200094,Barbara,Rittner,R,19730425,GER,wta,139837
200485,Manon,Bollegraf,U,19640410,NED,wta,139672
200565,Nathalie,Guerree Spitzer,U,19680707,FRA,wta,139736
200677,Katja,Oeljeklaus,U,19710210,GER,wta,139869
200455,Katerina,Maleeva,U,19690507,BUL,wta,139602
200584,Laura,Golarsa,R,19671127,ITA,wta,139694
