101084,Jakob,Hlasek,R,19641112,SUI,atp,1988_Masters,138223
101736,Andre,Agassi,R,19700429,USA,atp,1988_Masters++1989_Masters++1991_Tour Finals++1994_Tour Finals++1996_Tour Finals++1998_Tour Finals++1999_Tour Finals++2000_Masters Cup++2001_Masters Cup++2002_Masters Cup++2003_Masters Cup++2005_Masters Cup,132501
102021,Michael,Chang,R,19720222,USA,atp,1989_Masters++1992_Tour Finals++1993_Tour Finals++1994_Tour Finals++1995_Tour Finals++1996_Tour Finals++1997_Tour Finals,138367
101793,Jim,Courier,R,19700817,USA,atp,1991_Tour Finals++1992_Tour Finals++1993_Tour Finals++1995_Tour Finals,138447
101120,Karel,Novacek,R,19650330,CZE,atp,1991_Tour Finals,138239
101098,Guy,Forget,L,19650104,FRA,atp,1991_Tour Finals,138168
101948,Pete,Sampras,R,19710812,USA,atp,1991_Tour Finals++1992_Tour Finals++1993_Tour Finals++1994_Tour Finals++1995_Tour Finals++1996_Tour Finals++1997_Tour Finals++1998_Tour Finals++1999_Tour Finals++2000_Masters Cup,138444
101529,Michael,Stich,R,19681018,GER,atp,1991_Tour Finals++1993_Tour Finals,132496
101964,Goran,Ivanisevic,L,19710913,CRO,atp,1992_Tour Finals++1993_Tour Finals++1994_Tour Finals++1996_Tour Finals++2001_Masters Cup,138395
101990,Richard,Krajicek,R,19711206,NED,atp,1992_Tour Finals++1996_Tour Finals,138547
101434,Petr,Korda,L,19680123,CZE,atp,1992_Tour Finals,138409
102446,Andrei,Medvedev,R,19740831,UKR,atp,1993_Tour Finals,138597
101843,Sergi,Bruguera,R,19710116,ESP,atp,1993_Tour Finals++1994_Tour Finals++1997_Tour Finals,138457
102238,Alberto,Berasategui,R,19730628,ESP,atp,1994_Tour Finals,138599
101965,Wayne,Ferreira,R,19710915,RSA,atp,1995_Tour Finals,138522
102338,Yevgeny,Kafelnikov,R,19740218,RUS,atp,1995_Tour Finals++1996_Tour Finals++1997_Tour Finals++1998_Tour Finals++1999_Tour Finals++2000_Masters Cup++2001_Masters Cup,138628
102358,Thomas,Enqvist,R,19740313,SWE,atp,1995_Tour Finals++1996_Tour Finals++1999_Tour Finals,138586
101404,Thomas,Muster,L,19671002,AUT,atp,1995_Tour Finals++1996_Tour Finals++1997_Tour Finals,36732
102845,Carlos,Moya,R,19760827,ESP,atp,1997_Tour Finals++1998_Tour Finals++2002_Masters Cup++2003_Masters Cup++2004_Masters Cup,14248
102257,Greg,Rusedski,L,19730906,GBR,atp,1997_Tour Finals++1998_Tour Finals,138618
102158,Patrick,Rafter,R,19721228,AUS,atp,1997_Tour Finals++2001_Masters Cup,138584
102035,Jonas,Bjorkman,R,19720323,SWE,atp,1997_Tour Finals,3989
102450,Tim,Henman,R,19740906,GBR,atp,1997_Tour Finals++1998_Tour Finals++2004_Masters Cup,14784
102344,Karol,Kucera,R,19740304,SVK,atp,1998_Tour Finals,138629
102374,Alex,Corretja,R,19740411,ESP,atp,1998_Tour Finals++2000_Masters Cup,138596
102701,Marcelo,Rios,L,19751226,CHI,atp,1998_Tour Finals,138642
102610,Albert,Costa,R,19750625,ESP,atp,1998_Tour Finals++2002_Masters Cup,138641
102839,Nicolas,Lapentti,R,19760813,ECU,atp,1999_Tour Finals,3958
102856,Gustavo,Kuerten,R,19760910,BRA,atp,1999_Tour Finals++2000_Masters Cup++2001_Masters Cup,15315
103017,Nicolas,Kiefer,R,19770705,GER,atp,1999_Tour Finals,3966
101774,Todd,Martin,R,19700708,USA,atp,1999_Tour Finals,138510
103720,Lleyton,Hewitt,R,19810224,AUS,atp,2000_Masters Cup++2001_Masters Cup++2002_Masters Cup++2004_Masters Cup,3940
102796,Magnus,Norman,R,19760530,SWE,atp,2000_Masters Cup,138707
103206,Sebastien,Grosjean,R,19780529,FRA,atp,2001_Masters Cup,14263
103507,Juan Carlos,Ferrero,R,19800212,ESP,atp,2001_Masters Cup++2002_Masters Cup++2003_Masters Cup,14250
103498,Marat,Safin,R,19800127,RUS,atp,2002_Masters Cup++2004_Masters Cup,14251
103819,Roger,Federer,R,19810808,SUI,atp,2002_Masters Cup++2003_Masters Cup++2004_Masters Cup++2005_Masters Cup++2006_Masters Cup++2007_Masters Cup++2008_Masters Cup++2009_Tour Finals++2010_Tour Finals,3992
102562,Jiri,Novak,R,19750322,CZE,atp,2002_Masters Cup,138702
102563,Thomas,Johansson,R,19750324,SWE,atp,2002_Masters Cup,3991
103900,David,Nalbandian,R,19820101,ARG,atp,2003_Masters Cup++2005_Masters Cup++2006_Masters Cup,3937
104053,Andy,Roddick,R,19820830,USA,atp,2003_Masters Cup++2004_Masters Cup++2006_Masters Cup++2007_Masters Cup++2008_Masters Cup++2010_Tour Finals,14242
102783,Rainer,Schuettler,R,19760425,GER,atp,2003_Masters Cup,3967
