Acapulco,2001-807,R32,2171,881,00.00.0000-00.00.0000,ATP,2001,3. Runde,27132
Acapulco,2001-807,R16,2171,881,00.00.0000-00.00.0000,ATP,2001,Achtelfinale,27132
Acapulco,2001-807,QF,2171,881,00.00.0000-00.00.0000,ATP,2001,Viertelfinale,27132
Acapulco,2001-807,SF,2171,881,00.00.0000-00.00.0000,ATP,2001,Halbfinale,27132
Acapulco,2001-807,F,2171,881,00.00.0000-00.00.0000,ATP,2001,Finale,27132
Acapulco,2002-807,R32,2172,881,00.00.0000-00.00.0000,ATP,2002,3. Runde,27133
Acapulco,2002-807,R16,2172,881,00.00.0000-00.00.0000,ATP,2002,Achtelfinale,27133
Acapulco,2002-807,QF,2172,881,00.00.0000-00.00.0000,ATP,2002,Viertelfinale,27133
Acapulco,2002-807,SF,2172,881,00.00.0000-00.00.0000,ATP,2002,Halbfinale,27133
Acapulco,2002-807,F,2172,881,00.00.0000-00.00.0000,ATP,2002,Finale,27133
Acapulco,2003-807,R32,2173,881,00.00.0000-00.00.0000,ATP,2003,3. Runde,27134
Acapulco,2003-807,R16,2173,881,00.00.0000-00.00.0000,ATP,2003,Achtelfinale,27134
Acapulco,2003-807,QF,2173,881,00.00.0000-00.00.0000,ATP,2003,Viertelfinale,27134
Acapulco,2003-807,SF,2173,881,00.00.0000-00.00.0000,ATP,2003,Halbfinale,27134
Acapulco,2003-807,F,2173,881,00.00.0000-00.00.0000,ATP,2003,Finale,27134
Acapulco,2004-807,R32,2174,881,00.00.0000-00.00.0000,ATP,2004,3. Runde,27135
Acapulco,2004-807,R16,2174,881,00.00.0000-00.00.0000,ATP,2004,Achtelfinale,27135
Acapulco,2004-807,QF,2174,881,00.00.0000-00.00.0000,ATP,2004,Viertelfinale,27135
Acapulco,2004-807,SF,2174,881,00.00.0000-00.00.0000,ATP,2004,Halbfinale,27135
Acapulco,2004-807,F,2174,881,00.00.0000-00.00.0000,ATP,2004,Finale,27135
Acapulco,2005-807,R32,2175,881,00.00.0000-00.00.0000,ATP,2005,3. Runde,27136
Acapulco,2005-807,R16,2175,881,00.00.0000-00.00.0000,ATP,2005,Achtelfinale,27136
Acapulco,2005-807,QF,2175,881,00.00.0000-00.00.0000,ATP,2005,Viertelfinale,27136
Acapulco,2005-807,SF,2175,881,00.00.0000-00.00.0000,ATP,2005,Halbfinale,27136
Acapulco,2005-807,F,2175,881,00.00.0000-00.00.0000,ATP,2005,Finale,27136
Acapulco,2006-807,R32,2176,881,00.00.0000-00.00.0000,ATP,2006,3. Runde,27137
Acapulco,2006-807,R16,2176,881,00.00.0000-00.00.0000,ATP,2006,Achtelfinale,27137
Acapulco,2006-807,QF,2176,881,00.00.0000-00.00.0000,ATP,2006,Viertelfinale,27137
Acapulco,2006-807,SF,2176,881,00.00.0000-00.00.0000,ATP,2006,Halbfinale,27137
Acapulco,2006-807,F,2176,881,00.00.0000-00.00.0000,ATP,2006,Finale,27137
Acapulco,2007-807,R32,2177,881,00.00.0000-00.00.0000,ATP,2007,3. Runde,27138
Acapulco,2007-807,R16,2177,881,00.00.0000-00.00.0000,ATP,2007,Achtelfinale,27138
Acapulco,2007-807,QF,2177,881,00.00.0000-00.00.0000,ATP,2007,Viertelfinale,27138
Acapulco,2007-807,SF,2177,881,00.00.0000-00.00.0000,ATP,2007,Halbfinale,27138
Acapulco,2007-807,F,2177,881,00.00.0000-00.00.0000,ATP,2007,Finale,27138
Acapulco,2008-807,R32,2178,881,00.00.0000-00.00.0000,ATP,2008,3. Runde,27139
Acapulco,2008-807,R16,2178,881,00.00.0000-00.00.0000,ATP,2008,Achtelfinale,27139
Acapulco,2008-807,QF,2178,881,00.00.0000-00.00.0000,ATP,2008,Viertelfinale,27139
Acapulco,2008-807,SF,2178,881,00.00.0000-00.00.0000,ATP,2008,Halbfinale,27139
Acapulco,2008-807,F,2178,881,00.00.0000-00.00.0000,ATP,2008,Finale,27139
Acapulco,2009-807,R32,73,881,00.00.0000-00.00.0000,ATP,2009,3. Runde,959
Acapulco,2009-807,R16,73,881,00.00.0000-00.00.0000,ATP,2009,Achtelfinale,959
Acapulco,2009-807,QF,73,881,00.00.0000-00.00.0000,ATP,2009,Viertelfinale,959
Acapulco,2009-807,SF,73,881,00.00.0000-00.00.0000,ATP,2009,Halbfinale,959
Acapulco,2009-807,F,73,881,00.00.0000-00.00.0000,ATP,2009,Finale,959
Acapulco,2010-807,R32,119,881,00.00.0000-00.00.0000,ATP,2010,3. Runde,1954
Acapulco,2010-807,R16,119,881,00.00.0000-00.00.0000,ATP,2010,Achtelfinale,1954
Acapulco,2010-807,QF,119,881,00.00.0000-00.00.0000,ATP,2010,Viertelfinale,1954
Acapulco,2010-807,SF,119,881,00.00.0000-00.00.0000,ATP,2010,Halbfinale,1954
Acapulco,2010-807,F,119,881,00.00.0000-00.00.0000,ATP,2010,Finale,1954
Barcelona,1968-425,R64,2219,893,00.00.0000-00.00.0000,ATP,1968,2. Runde,27142
Barcelona,1968-425,R32,2219,893,00.00.0000-00.00.0000,ATP,1968,3. Runde,27142
Barcelona,1968-425,R16,2219,893,00.00.0000-00.00.0000,ATP,1968,Achtelfinale,27142
Barcelona,1968-425,QF,2219,893,00.00.0000-00.00.0000,ATP,1968,Viertelfinale,27142
Barcelona,1968-425,SF,2219,893,00.00.0000-00.00.0000,ATP,1968,Halbfinale,27142
Barcelona,1968-425,F,2219,893,00.00.0000-00.00.0000,ATP,1968,Finale,27142
Barcelona,1969-425,R64,2218,893,00.00.0000-00.00.0000,ATP,1969,2. Runde,27143
Barcelona,1969-425,R32,2218,893,00.00.0000-00.00.0000,ATP,1969,3. Runde,27143
Barcelona,1969-425,R16,2218,893,00.00.0000-00.00.0000,ATP,1969,Achtelfinale,27143
Barcelona,1969-425,QF,2218,893,00.00.0000-00.00.0000,ATP,1969,Viertelfinale,27143
Barcelona,1969-425,SF,2218,893,00.00.0000-00.00.0000,ATP,1969,Halbfinale,27143
Barcelona,1969-425,F,2218,893,00.00.0000-00.00.0000,ATP,1969,Finale,27143
Barcelona,1970-425,R64,2140,893,00.00.0000-00.00.0000,ATP,1970,2. Runde,27144
Barcelona,1970-425,R32,2140,893,00.00.0000-00.00.0000,ATP,1970,3. Runde,27144
Barcelona,1970-425,R16,2140,893,00.00.0000-00.00.0000,ATP,1970,Achtelfinale,27144
Barcelona,1970-425,QF,2140,893,00.00.0000-00.00.0000,ATP,1970,Viertelfinale,27144
Barcelona,1970-425,SF,2140,893,00.00.0000-00.00.0000,ATP,1970,Halbfinale,27144
Barcelona,1970-425,F,2140,893,00.00.0000-00.00.0000,ATP,1970,Finale,27144
Barcelona,1972-425,R32,2142,893,00.00.0000-00.00.0000,ATP,1972,3. Runde,27145
Barcelona,1972-425,R16,2142,893,00.00.0000-00.00.0000,ATP,1972,Achtelfinale,27145
Barcelona,1972-425,QF,2142,893,00.00.0000-00.00.0000,ATP,1972,Viertelfinale,27145
Barcelona,1972-425,SF,2142,893,00.00.0000-00.00.0000,ATP,1972,Halbfinale,27145
Barcelona,1972-425,F,2142,893,00.00.0000-00.00.0000,ATP,1972,Finale,27145
Barcelona,1973-278,R64,2143,893,00.00.0000-00.00.0000,ATP,1973,2. Runde,27146
Barcelona,1973-278,R32,2143,893,00.00.0000-00.00.0000,ATP,1973,3. Runde,27146
Barcelona,1973-278,R16,2143,893,00.00.0000-00.00.0000,ATP,1973,Achtelfinale,27146
Barcelona,1973-278,QF,2143,893,00.00.0000-00.00.0000,ATP,1973,Viertelfinale,27146
Barcelona,1973-278,SF,2143,893,00.00.0000-00.00.0000,ATP,1973,Halbfinale,27146
Barcelona,1973-278,F,2143,893,00.00.0000-00.00.0000,ATP,1973,Finale,27146
Barcelona,1973-425,R64,2143,893,00.00.0000-00.00.0000,ATP,1973,2. Runde,27146
Barcelona,1973-425,R32,2143,893,00.00.0000-00.00.0000,ATP,1973,3. Runde,27146
Barcelona,1973-425,R16,2143,893,00.00.0000-00.00.0000,ATP,1973,Achtelfinale,27146
Barcelona,1973-425,QF,2143,893,00.00.0000-00.00.0000,ATP,1973,Viertelfinale,27146
Barcelona,1973-425,SF,2143,893,00.00.0000-00.00.0000,ATP,1973,Halbfinale,27146
Barcelona,1973-425,F,2143,893,00.00.0000-00.00.0000,ATP,1973,Finale,27146
