1,87991,15315,0
2,87991,15374,0
3,87991,3955,0
4,87991,138590,0
5,87991,14761,0
6,87991,14348,0
7,87991,3936,0
8,87991,138699,0
9,87991,138641,0
10,87991,138457,0
11,87991,14306,0
12,87991,14248,0
13,87991,138760,0
14,87991,138594,0
15,87991,14659,0
16,87991,138723,0
17,87992,15315,0
18,87992,138590,0
19,87992,14761,0
20,87992,3936,0
21,87992,138457,0
22,87992,14248,0
23,87992,138594,0
24,87992,138723,0
25,87993,15315,12
26,87993,3936,0
27,87993,14248,0
28,87993,138723,0
29,87994,15315,0
30,87994,138723,0
31,87995,15315,0
32,87996,14254,0
33,87996,14364,0
34,87996,14258,0
35,87996,14248,0
36,87996,14659,12
37,87996,138707,12
38,87996,14262,0
39,87996,15304,12
40,87996,14416,0
41,87996,138590,0
42,87996,138798,0
43,87996,15259,0
44,87996,138722,0
45,87996,138526,0
46,87996,3949,0
47,87996,14255,0
48,87997,14364,0
49,87997,14248,0
50,87997,14659,0
51,87997,14262,0
52,87997,138590,0
53,87997,138798,0
54,87997,138526,12
55,87997,14255,0
56,87998,14248,0
57,87998,14262,0
58,87998,138590,0
59,87998,14255,0
60,87999,14248,0
61,87999,138590,0
62,88000,14248,0
63,88001,14248,0
64,88001,14382,0
65,88001,14364,0
66,88001,15304,0
67,88001,14761,0
68,88001,3935,0
69,88001,138737,0
70,88001,138642,0
71,88001,15315,0
72,88001,3985,0
73,88001,138698,0
74,88001,3948,0
75,88001,14272,0
76,88001,14378,0
77,88001,14659,0
78,88001,3937,0
79,88002,14248,0
80,88002,15304,0
81,88002,3935,0
82,88002,138642,0
83,88002,15315,0
84,88002,3948,0
85,88002,14378,0
86,88002,14659,0
87,88003,15304,0
88,88003,3935,0
89,88003,15315,12
90,88003,14659,0
91,88004,3935,0
92,88004,14659,0
93,88005,3935,0
94,88006,14248,0
95,88006,14243,0
96,88006,14273,0
97,88006,14321,0
98,88006,14272,0
99,88006,14293,0
100,88006,3985,0
101,88006,14255,0
102,88006,14761,0
103,88006,3936,0
104,88006,14335,0
105,88006,14659,0
106,88006,15304,0
107,88006,14244,0
108,88006,138741,0
109,88006,3949,0
110,88007,14248,0
111,88007,14321,0
112,88007,14293,0
113,88007,14255,0
114,88007,3936,0
115,88007,14335,0
116,88007,14244,0
117,88007,3949,0
118,88008,14248,0
119,88008,14255,0
120,88008,3936,0
121,88008,14244,0
122,88009,14248,0
123,88009,14244,0
124,88010,14248,0
125,88011,14248,0
126,88011,14334,0
127,88011,15304,0
128,88011,3985,0
129,88011,3936,12
130,88011,14270,0
131,88011,14286,0
132,88011,3987,0
133,88011,138702,0
134,88011,14293,0
135,88011,3935,0
136,88011,3938,0
137,88011,14321,0
138,88011,14306,0
139,88011,14262,0
140,88011,14454,12
141,88012,14334,0
142,88012,15304,0
143,88012,3936,0
144,88012,3987,0
145,88012,138702,0
146,88012,3935,0
147,88012,14321,0
148,88012,14262,0
149,88013,14334,0
150,88013,3987,0
151,88013,3935,0
152,88013,14262,0
153,88014,3987,0
154,88014,14262,0
155,88015,3987,0
156,88016,14558,0
157,88016,14314,0
158,88016,138806,0
159,88016,14255,12
160,88016,14248,0
161,88016,14262,12
162,88016,3986,0
163,88016,14258,0
164,88016,138737,0
165,88016,14272,0
166,88016,3935,0
167,88016,14306,0
168,88016,3949,0
169,88016,3947,0
170,88016,14605,0
171,88016,14761,0
172,88017,14558,0
173,88017,14255,0
174,88017,14262,0
175,88017,3986,12
176,88017,14272,0
177,88017,3935,0
178,88017,3947,0
179,88017,14761,0
180,88018,14255,0
181,88018,3986,0
182,88018,14272,0
183,88018,14761,0
184,88019,14255,0
185,88019,14272,0
186,88020,14272,0
187,88021,14250,0
188,88021,14389,0
189,88021,138824,0
190,88021,14761,12
191,88021,3986,0
192,88021,14335,0
193,88021,14325,0
194,88021,14248,0
195,88021,3949,0
196,88021,14347,0
197,88021,14270,0
198,88021,14255,0
199,88021,14258,0
200,88021,3955,0
201,88021,14293,0
202,88021,3935,0
203,88022,14250,0
204,88022,14761,0
205,88022,3986,0
206,88022,14248,0
207,88022,3949,0
208,88022,14255,0
209,88022,14258,0
210,88022,3935,0
211,88023,14250,0
212,88023,14248,0
213,88023,14255,0
214,88023,3935,0
215,88024,14248,0
216,88024,14255,12
217,88025,14255,0
218,88026,3937,0
219,88026,14286,0
220,88026,14337,0
221,88026,3970,0
222,88026,3938,0
223,88026,14272,0
224,88026,3935,0
225,88026,14255,0
226,88026,14262,0
227,88026,14259,0
228,88026,14258,0
229,88026,3936,0
230,88026,3986,0
231,88026,14321,0
232,88026,3949,0
233,88026,14248,0
234,88027,3937,0
235,88027,3970,0
236,88027,14272,0
237,88027,3935,0
238,88027,14259,0
239,88027,14258,0
240,88027,3986,0
241,88027,3949,0
242,88028,3937,0
243,88028,14272,0
244,88028,14258,0
245,88028,3986,0
246,88029,3937,0
247,88029,3986,0
248,88030,3986,0
249,88031,14320,0
250,88031,14306,0
251,88031,138829,0
252,88031,14259,0
253,88031,3986,0
254,88031,3970,0
255,88031,14298,0
256,88031,14262,0
257,88031,14258,0
258,88031,14255,0
259,88031,14365,12
260,88031,3988,0
261,88031,14248,0
262,88031,14328,0
263,88031,3946,0
264,88031,3961,0
265,88032,14320,0
266,88032,138829,0
267,88032,3986,0
268,88032,14298,0
269,88032,14258,0
270,88032,3988,0
271,88032,14328,0
272,88032,3961,0
273,88033,138829,0
274,88033,3986,0
275,88033,14258,0
276,88033,3961,12
277,88034,3986,0
278,88034,3961,0
279,88035,3986,0
280,88036,14244,0
281,88036,14397,0
282,88036,14255,0
283,88036,3938,0
284,88036,14250,0
285,88036,3977,0
286,88036,14243,0
287,88036,3986,0
288,88036,14262,0
289,88036,14318,0
290,88036,3946,0
291,88036,3985,0
292,88036,14413,0
293,88036,14260,0
294,88036,3975,0
295,88036,3948,0
296,88037,14244,0
297,88037,3938,0
298,88037,14250,0
299,88037,3986,0
300,88037,14318,0
301,88037,3985,0
302,88037,14260,0
303,88037,3948,0
304,88038,3938,0
305,88038,14250,0
306,88038,3985,0
307,88038,3948,0
308,88039,14250,12
309,88039,3985,0
310,88040,3985,0
311,88041,137538,0
312,88041,137427,0
313,88041,138119,13
314,88041,137461,0
315,88041,142803,0
316,88041,140919,13
317,88041,137647,13
318,88041,137416,0
319,88041,137680,0
320,88041,137411,0
321,88041,141003,13
322,88041,137669,0
323,88041,137437,0
324,88041,137480,0
325,88041,137534,0
326,88041,137610,0
327,88041,137474,0
328,88041,137567,0
329,88041,137509,0
330,88041,137541,0
331,88041,137519,13
332,88041,137516,0
333,88041,142803,13
334,88041,142803,0
335,88041,137471,0
336,88041,137475,0
337,88042,137339,13
338,88042,137640,0
339,88042,137427,0
340,88042,137461,0
341,88042,137647,13
342,88042,137680,0
343,88042,137411,0
344,88042,137669,0
345,88042,137534,0
346,88042,137474,0
347,88042,137509,0
348,88042,137519,0
349,88042,137516,0
350,88042,137471,0
351,88042,137475,0
352,88042,137637,0
353,88043,137339,0
354,88043,137427,0
355,88043,137680,0
356,88043,137669,0
357,88043,137534,0
358,88043,137509,0
359,88043,137471,0
360,88043,137637,0
361,88044,137427,0
362,88044,137669,0
363,88044,137534,0
364,88044,137637,0
365,88045,137427,0
366,88045,137637,0
367,88046,137637,0
368,88047,137637,0
369,88047,142803,13
370,88047,133275,13
371,88047,142803,0
372,88047,137455,0
373,88047,142805,0
374,88047,137475,0
375,88047,137680,0
376,88047,137411,0
377,88047,142803,0
378,88047,137600,0
379,88047,142807,0
380,88047,137459,0
381,88047,137471,0
382,88047,137669,0
383,88047,142803,13
384,88047,137416,0
385,88047,137728,0
386,88047,140934,0
387,88047,137496,0
388,88047,137345,13
389,88047,137587,13
390,88047,137844,0
391,88047,137427,0
392,88047,137699,0
393,88047,137494,0
394,88047,137713,0
395,88047,137461,0
396,88047,137521,0
397,88047,137599,0
398,88047,142803,0
399,88047,137492,13
400,88048,137637,0
401,88048,142803,0
402,88048,137455,0
403,88048,137475,0
404,88048,137411,0
405,88048,137600,0
406,88048,137459,0
407,88048,137669,0
408,88048,137416,0
409,88048,137496,0
410,88048,137587,0
411,88048,137427,0
412,88048,137699,0
413,88048,137461,0
414,88048,137599,0
415,88048,137492,0
416,88049,137637,0
417,88049,137455,0
418,88049,137600,0
419,88049,137459,0
420,88049,137496,0
421,88049,137427,0
422,88049,137461,0
423,88049,137492,0
424,88050,137455,0
425,88050,137459,0
426,88050,137427,0
427,88050,137492,0
428,88051,137455,0
429,88051,137492,0
430,88052,137455,0
431,88053,140911,0
432,88053,137728,0
433,88053,142811,0
434,88053,137447,0
435,88053,137439,0
436,88054,137407,0
437,88054,137475,0
438,88054,137347,0
439,88054,137515,0
440,88054,137400,0
441,88054,137680,0
442,88054,137492,0
443,88054,137728,12
444,88054,137447,0
445,88054,137443,0
