1968-414,Hamburg,Clay,64,A,19680813,24,100037,,,Nikola Pilic,L,,CRO,28.9637234771,,,100070,,,Jan Kukal,R,,CZE,25.916495551,,,6-3 1-6 6-1 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,25,100120,,,Robert Maud,R,180,RSA,22.0041067762,,,100058,,,Roger Taylor,L,,GBR,26.8309377139,,,13-11 6-4 6-1,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,26,100056,,,Harald Elschenbroich,R,,GER,27.151266256,,,100113,,,Jan Kodes,R,175,CZE,22.4531143053,,,6-4 3-6 6-3 2-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,27,109825,,,Koji Watanabe,R,,JPN,,,,100067,,,Frew Mcmillan,R,183,RSA,26.2340862423,,,6-1 7-5 1-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,28,100033,,,Wilhelm Bungert,R,188,GER,29.3689253936,,,110192,,,Bernd Kube,U,,GER,,,,6-3 6-4 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,29,100055,,,Cliff Drysdale,R,188,RSA,27.2169746749,,,100090,,,Dick Crealy,R,,AUS,23.9014373717,,,10-8 7-5 6-8 8-6,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,30,100073,,,Mark Cox,L,,GBR,25.1088295688,,,100161,,,Jurgen Fassbender,R,,GER,20.2108145106,,,6-1 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,31,100085,,,Hans Jaochim Plotz,R,,GER,24.462696783,,,100105,,,Allan Stone,R,,AUS,22.8309377139,,,W/O,3,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,32,100100,,,Tony Roche,L,178,AUS,23.241615332,,,100139,,,Gerald Battrick,R,178,GBR,21.2156057495,,,6-0 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,33,100087,,,John Newcombe,R,183,AUS,24.2245037645,,,100017,,,Mal Anderson,R,,AUS,33.4483230664,,,4-6 4-6 8-6 6-4 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,34,100060,,,Marty Riessen,R,185,USA,26.6913073238,,,109752,,,Ingo Buding,R,,GER,26.5927446954,,,7-5 8-6 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,35,100057,,,Pierre Barthes,R,,FRA,26.9158110883,,,100084,,,Tom Okker,R,178,NED,24.4736481862,,,7-5 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,36,100037,,,Nikola Pilic,L,,CRO,28.9637234771,,,100009,,,Istvan Gulyas,R,,HUN,36.8323066393,,,4-6 6-3 6-4 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,37,100120,,,Robert Maud,R,180,RSA,22.0041067762,,,100056,,,Harald Elschenbroich,R,,GER,27.151266256,,,2-6 0-6 6-3 12-10 RET,3,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,38,100033,,,Wilhelm Bungert,R,188,GER,29.3689253936,,,109825,,,Koji Watanabe,R,,JPN,,,,6-3 6-3 7-5,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,39,100055,,,Cliff Drysdale,R,188,RSA,27.2169746749,,,100073,,,Mark Cox,L,,GBR,25.1088295688,,,6-4 6-4 1-6 4-6 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,40,100100,,,Tony Roche,L,178,AUS,23.241615332,,,100085,,,Hans Jaochim Plotz,R,,GER,24.462696783,,,6-1 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,41,100087,,,John Newcombe,R,183,AUS,24.2245037645,,,100060,,,Marty Riessen,R,185,USA,26.6913073238,,,3-6 4-6 6-4 6-0 6-1,5,QF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,42,100037,,,Nikola Pilic,L,,CRO,28.9637234771,,,100057,,,Pierre Barthes,R,,FRA,26.9158110883,,,7-5 6-1 6-3,5,QF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,43,100033,,,Wilhelm Bungert,R,188,GER,29.3689253936,,,100120,,,Robert Maud,R,180,RSA,22.0041067762,,,4-6 6-1 7-9 11-9 9-7,5,QF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,44,100055,,,Cliff Drysdale,R,188,RSA,27.2169746749,,,100100,,,Tony Roche,L,178,AUS,23.241615332,,,6-1 6-3 6-2,5,QF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,45,100087,,,John Newcombe,R,183,AUS,24.2245037645,,,100037,,,Nikola Pilic,L,,CRO,28.9637234771,,,3-6 6-4 6-4 6-3,5,SF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,46,100055,,,Cliff Drysdale,R,188,RSA,27.2169746749,,,100033,,,Wilhelm Bungert,R,188,GER,29.3689253936,,,6-4 1-6 6-3 3-6 6-1,5,SF,,,,,,,,,,,,,,,,,,,
1968-414,Hamburg,Clay,64,A,19680813,47,100087,,,John Newcombe,R,183,AUS,24.2245037645,,,100055,,,Cliff Drysdale,R,188,RSA,27.2169746749,,,6-3 6-2 6-4,5,F,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,1,100152,,,David Lloyd,R,,GBR,21.6043805613,,,110192,,,Bernd Kube,U,,GER,,,,4-6 6-3 9-7 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,2,100085,,,Hans Jaochim Plotz,R,,GER,25.4565366188,,,100209,,,George Taylor,R,,USA,19.2717316906,,,6-4 7-5 7-5,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,3,100034,,,Christian Kuhnke,R,,GER,30.3299110198,,,109748,,,John Barrett,L,185,GBR,38.3189596167,,,6-1 6-2 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,4,100142,,,Peter Szoke,R,,HUN,22.0095824778,,,100144,,,Robert Lutz,R,180,USA,21.9520876112,,,6-1 6-0 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,5,100120,,,Robert Maud,R,180,RSA,22.9979466119,,,106594,,,Attila Korpas,R,,GER,,,,6-2 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,6,100057,,,Pierre Barthes,R,,FRA,27.909650924,,,100161,,,Jurgen Fassbender,R,,GER,21.2046543463,,,9-7 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,7,100022,,,Roy Emerson,R,183,AUS,32.7693360712,,,109743,,,Paul Hutchins,R,,GBR,24.3504449008,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,8,100009,,,Istvan Gulyas,R,,HUN,37.826146475,,,100086,,,Frantisek Pala,L,,CZE,25.3716632444,,,6-3 6-3 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,9,100075,,,Owen Davidson,L,185,AUS,25.8535249829,,,100137,,,Han Jurgen Pohmann,R,,GER,22.2203969884,,,6-2 4-6 6-1 6-0,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,10,100070,,,Jan Kukal,R,,CZE,26.9103353867,,,100139,,,Gerald Battrick,R,178,GBR,22.2094455852,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,11,100060,,,Marty Riessen,R,185,USA,27.6851471595,,,109783,,,Bob Howe,R,183,AUS,44.0219028063,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,12,100076,,,Milan Holecek,R,190,CZE,25.8015058179,,,109757,,,Detler Herdy,R,,AUT,27.8275154004,,,7-5 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,13,100119,,,Ilie Nastase,R,183,ROU,23.0636550308,,,100071,,,Jean Claude Barclay,R,,FRA,26.6146475017,,,6-3 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,14,100058,,,Roger Taylor,L,,GBR,27.8247775496,,,110193,,,Lothar Lanz,U,,GER,,,,6-1 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,15,100114,,,Ray Ruffels,R,,AUS,23.3867214237,,,110194,,,Uwe Gottschalk,U,,GER,,,,6-2 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,16,100033,,,Wilhelm Bungert,R,188,GER,30.3627652293,,,100225,,,Peter Doerner,R,,AUS,18.7323750856,,,W/O,3,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,17,199999,,,U Unknown,U,,UNK,,,,199999,,,U Unknown,U,,UNK,,,,6-2 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,18,100113,,,Jan Kodes,R,175,CZE,23.446954141,,,109862,,,Alex Kurucz,R,,GER,,,,7-5 9-7 6-8 6-8 6-1,5,R64,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,19,100100,,,Tony Roche,L,178,AUS,24.2354551677,,,109800,,,Mathias Werren,R,,SUI,25.2566735113,,,6-3 6-3 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,20,109752,,,Ingo Buding,R,,GER,27.5865845311,,,100067,,,Frew Mcmillan,R,183,RSA,27.227926078,,,6-4 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,
