109938,Tom,Mozur,R,,USA,atp
100102,Joaquin Loyo,Mayo,R,19450816,MEX,atp
109977,William,Harris,R,19470114,USA,atp
100140,Steve,Faulk,R,19470601,USA,atp
100115,Jaime,Fillol,R,19460603,CHI,atp
100145,Dick,Dell,R,19470929,USA,atp
100127,Tom,Gorman,R,19461219,USA,atp
109857,Brian,Cheney,R,,USA,atp
100105,Allan,Stone,R,19451014,AUS,atp
100051,Premjit,Lall,R,19401020,IND,atp
100053,Colin,Stubs,R,19410227,AUS,atp
100023,Ramanathan,Krishnan,R,19370411,IND,atp
100174,Manuel,Orantes,L,19490206,ESP,atp
109800,Mathias,Werren,R,19440509,SUI,atp
100080,Szabolcz,Baranyi,R,19440131,HUN,atp
109771,Jairo,Velasco,R,19470509,ESP,atp
109748,John,Barrett,L,19310417,GBR,atp
100129,Jean Baptiste,Chanfreau,R,19470117,FRA,atp
100044,Sergei,Likhachev,R,19400320,RUS,atp
107993,Peter,Pokorny,R,,AUT,atp
100076,Milan,Holecek,R,19431023,CZE,atp
110267,Bronislaw,Lewandowski,R,,POL,atp
109781,Peter,Marmureanu,R,19410620,ROU,atp
109767,Claude,De Gronckel,R,,BEL,atp
110268,Ernesto,Aguirre,U,,CHI,atp
100001,Gardnar,Mulloy,R,19131122,USA,atp
100071,Jean Claude,Barclay,R,19421230,FRA,atp
109892,Kenneth,Andersson,U,,SWE,atp
100092,Alex,Metreveli,R,19441102,RUS,atp
109982,William,Tym,R,,USA,atp
106616,Bernard,Montrenaud,R,,FRA,atp
100098,Ove Nils,Bengtson,R,19450405,SWE,atp
100142,Peter,Szoke,R,19470808,HUN,atp
109782,William,Alvarez,R,19341215,COL,atp
109746,Michele,Leclercq,R,,FRA,atp
106922,Eduardo,Gorostagia,R,,BOL,atp
110269,Andras,Szikszai,U,,HUN,atp
100025,Barry,Phillips Moore,R,19370709,AUS,atp
108360,Teimuraz,Kakoulia,R,,RUS,atp
100004,Giuseppe,Merlo,R,19271011,ITA,atp
100139,Gerald,Battrick,R,19470527,GBR,atp
109817,Stefan,Koudelka,R,,CZE,atp
109760,Jean,Courcol,R,,FRA,atp
109769,Norm,Perry,R,19380510,USA,atp
109822,Thomas,Lejus,R,19410828,RUS,atp
110181,Hans,Nerell,R,,SWE,atp
100061,Tom,Edlefsen,R,19411212,USA,atp
109784,Lance,Lumsden,R,,JAM,atp
