1968-410,Monte Carlo,Clay,64,A,19680415,13,110269,,,Andras Szikszai,U,,HUN,,,,100025,,,Barry Phillips Moore,R,173,AUS,30.7679671458,,,6-3 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,14,108360,,,Teimuraz Kakoulia,R,,RUS,,,,100004,,,Giuseppe Merlo,R,,ITA,40.5119780972,,,6-2 0-6 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,15,100139,,,Gerald Battrick,R,178,GBR,20.887063655,,,109817,,,Stefan Koudelka,R,,CZE,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,16,109760,,,Jean Courcol,R,,FRA,,,,109769,,,Norm Perry,R,,USA,29.9329226557,,,10-8 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,17,109822,,,Thomas Lejus,R,,RUS,26.6310746064,,,110181,,,Hans Nerell,R,,SWE,,,,6-1 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,18,100061,,,Tom Edlefsen,R,188,USA,26.340862423,,,109784,,,Lance Lumsden,R,,JAM,,,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,19,100137,,,Han Jurgen Pohmann,R,,GER,20.8980150582,,,109815,,,Stanley Matthews,R,,GBR,22.4010951403,,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,20,100077,,,Daniel Contet,R,,FRA,24.4490075291,,,109766,,,Frank Tutvin,R,,USA,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,21,100160,,,Georges Goven,R,173,FRA,19.9698836413,,,109756,,,Ference Komaromi,R,,HUN,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,22,100118,,,Ivan Molina,L,,COL,21.8316221766,,,109757,,,Detler Herdy,R,,AUT,26.5051334702,,,8-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,23,100019,,,Wieslaw Gasiorek,R,,POL,32.2546201232,,,110270,,,Rauno Suominen,U,,FIN,,,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,24,100047,,,Bob Carmichael,R,183,AUS,27.780971937,,,199999,,,U Unknown,U,,UNK,,,,,5,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,25,109875,,,Victor Egorov,R,,UKR,,,,107312,,,Jean Pierre Olivier,R,,FRA,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,26,100123,,,Patrick Hombergen,R,,BEL,21.6016427105,,,199999,,,U Unknown,U,,UNK,,,,,5,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,27,109743,,,Paul Hutchins,R,,GBR,23.0280629706,,,110271,,,Dieter Schultheiss,U,,AUT,,,,7-5 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,28,100089,,,Patrice Beust,R,170,FRA,23.613963039,,,199999,,,U Unknown,U,,UNK,,,,,5,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,29,107309,,,Jean Loup Rouyer,R,,FRA,,,,109819,,,Keith Wooldridge,R,,GBR,,,,6-3 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,30,109761,,,Eric Drossart,R,,BEL,26.1464750171,,,199999,,,U Unknown,U,,UNK,,,,,5,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,31,109783,,,Bob Howe,R,183,AUS,42.6995208761,,,107092,,,Geza Varga,R,,HUN,,,,6-8 7-5 7-5,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,32,100012,2,,Nicola Pietrangeli,R,,ITA,34.5927446954,,,110175,,,Thedy Stalder,U,,SUI,29.0787132101,,,7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,33,100174,1,,Manuel Orantes,L,178,ESP,19.1868583162,,,100080,,,Szabolcz Baranyi,R,,HUN,24.205338809,,,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,34,100044,,,Sergei Likhachev,R,,RUS,28.0711841205,,,109748,,,John Barrett,L,185,GBR,36.9965776865,,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,35,100076,,,Milan Holecek,R,190,CZE,24.4791238877,,,109781,,,Peter Marmureanu,R,,ROU,26.8199863107,,,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,36,110268,,,Ernesto Aguirre,U,,CHI,,,,100071,,,Jean Claude Barclay,R,,FRA,25.2922655715,,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
